"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2020 Presidential Election","BERKS","Attorney General","Statewide","Democratic","JOSH SHAPIRO","92,774","0","0","44,270","0","0","46,525","0","0","1,979","0","0"
"2020 Presidential Election","BERKS","State Treasurer","Statewide","Democratic","JOE TORSELLA","88,616","0","0","42,531","0","0","44,175","0","0","1,910","0","0"
"2020 Presidential Election","BERKS","Auditor General","Statewide","Democratic","NINA AHMAD","83,972","0","0","39,417","0","0","42,759","0","0","1,796","0","0"
"2020 Presidential Election","BERKS","Attorney General","Statewide","Republican","HEATHER HEIDELBAUGH","103,359","0","0","85,160","0","0","16,287","0","0","1,912","0","0"
"2020 Presidential Election","BERKS","State Treasurer","Statewide","Republican","STACY L GARRITY","105,570","0","0","85,891","0","0","17,746","0","0","1,933","0","0"
"2020 Presidential Election","BERKS","Auditor General","Statewide","Republican","TIMOTHY DEFOOR","107,553","0","0","87,071","0","0","18,468","0","0","2,014","0","0"
"2020 Presidential Election","BERKS","Attorney General","Statewide","Libertarian","DANIEL WASSMER","4,391","0","0","3,315","0","0","975","0","0","101","0","0"
"2020 Presidential Election","BERKS","Auditor General","Statewide","Libertarian","JENNIFER MOORE","7,017","0","0","5,012","0","0","1,854","0","0","151","0","0"
"2020 Presidential Election","BERKS","State Treasurer","Statewide","Libertarian","JOE SOLOSKI","4,958","0","0","3,597","0","0","1,230","0","0","131","0","0"
"2020 Presidential Election","BERKS","Attorney General","Statewide","Green","RICHARD L WEISS","2,334","0","0","1,470","0","0","808","0","0","56","0","0"
"2020 Presidential Election","BERKS","Auditor General","Statewide","Green","OLIVIA FAISON","2,705","0","0","1,700","0","0","947","0","0","58","0","0"
"2020 Presidential Election","BERKS","State Treasurer","Statewide","Green","TIMOTHY RUNKLE","2,871","0","0","1,691","0","0","1,116","0","0","64","0","0"
"2020 Presidential Election","BLAIR","President of the United States","Statewide","Democratic","JOSEPH R BIDEN","17,636","0","0","7,856","0","0","9,576","0","0","204","0","0"
"2020 Presidential Election","BLAIR","President of the United States","Statewide","Republican","DONALD J TRUMP","45,306","0","0","37,610","0","0","7,115","0","0","581","0","0"
"2020 Presidential Election","BLAIR","President of the United States","Statewide","Libertarian","JO JORGENSEN","653","0","0","454","0","0","193","0","0","6","0","0"
"2020 Presidential Election","BLAIR","Attorney General","Statewide","Democratic","JOSH SHAPIRO","17,511","0","0","8,216","0","0","9,085","0","0","210","0","0"
"2020 Presidential Election","BLAIR","State Treasurer","Statewide","Democratic","JOE TORSELLA","16,606","0","0","7,780","0","0","8,625","0","0","201","0","0"
"2020 Presidential Election","BLAIR","Auditor General","Statewide","Democratic","NINA AHMAD","15,256","0","0","6,718","0","0","8,355","0","0","183","0","0"
"2020 Presidential Election","BLAIR","Attorney General","Statewide","Republican","HEATHER HEIDELBAUGH","43,933","0","0","36,219","0","0","7,165","0","0","549","0","0"
"2020 Presidential Election","BLAIR","State Treasurer","Statewide","Republican","STACY L GARRITY","44,464","0","0","36,436","0","0","7,476","0","0","552","0","0"
"2020 Presidential Election","BLAIR","Auditor General","Statewide","Republican","TIMOTHY DEFOOR","44,847","0","0","36,811","0","0","7,478","0","0","558","0","0"
"2020 Presidential Election","BLAIR","Attorney General","Statewide","Libertarian","DANIEL WASSMER","1,109","0","0","821","0","0","277","0","0","11","0","0"
"2020 Presidential Election","BLAIR","Auditor General","Statewide","Libertarian","JENNIFER MOORE","2,072","0","0","1,518","0","0","526","0","0","28","0","0"
"2020 Presidential Election","BLAIR","State Treasurer","Statewide","Libertarian","JOE SOLOSKI","1,279","0","0","954","0","0","312","0","0","13","0","0"
"2020 Presidential Election","BLAIR","Attorney General","Statewide","Green","RICHARD L WEISS","585","0","0","345","0","0","233","0","0","7","0","0"
"2020 Presidential Election","BLAIR","Auditor General","Statewide","Green","OLIVIA FAISON","625","0","0","377","0","0","240","0","0","8","0","0"
"2020 Presidential Election","BLAIR","State Treasurer","Statewide","Green","TIMOTHY RUNKLE","636","0","0","358","0","0","268","0","0","10","0","0"
"2020 Presidential Election","BRADFORD","President of the United States","Statewide","Democratic","JOSEPH R BIDEN","8,046","0","0","4,147","0","0","3,806","0","0","93","0","0"
"2020 Presidential Election","BRADFORD","President of the United States","Statewide","Republican","DONALD J TRUMP","21,600","0","0","18,665","0","0","2,599","0","0","336","0","0"
"2020 Presidential Election","BRADFORD","President of the United States","Statewide","Libertarian","JO JORGENSEN","513","0","0","397","0","0","109","0","0","7","0","0"
"2020 Presidential Election","BRADFORD","Attorney General","Statewide","Democratic","JOSH SHAPIRO","8,000","0","0","4,292","0","0","3,613","0","0","95","0","0"
"2020 Presidential Election","BRADFORD","State Treasurer","Statewide","Democratic","JOE TORSELLA","6,465","0","0","3,364","0","0","3,030","0","0","71","0","0"
"2020 Presidential Election","BRADFORD","Auditor General","Statewide","Democratic","NINA AHMAD","6,867","0","0","3,574","0","0","3,208","0","0","85","0","0"
"2020 Presidential Election","BRADFORD","Attorney General","Statewide","Republican","HEATHER HEIDELBAUGH","20,632","0","0","17,728","0","0","2,587","0","0","317","0","0"
"2020 Presidential Election","BRADFORD","State Treasurer","Statewide","Republican","STACY L GARRITY","22,175","0","0","18,734","0","0","3,100","0","0","341","0","0"
"2020 Presidential Election","BRADFORD","Auditor General","Statewide","Republican","TIMOTHY DEFOOR","20,846","0","0","17,810","0","0","2,716","0","0","320","0","0"
"2020 Presidential Election","BRADFORD","Attorney General","Statewide","Libertarian","DANIEL WASSMER","645","0","0","516","0","0","119","0","0","10","0","0"
"2020 Presidential Election","BRADFORD","Auditor General","Statewide","Libertarian","JENNIFER MOORE","1,256","0","0","935","0","0","303","0","0","18","0","0"
"2020 Presidential Election","BRADFORD","State Treasurer","Statewide","Libertarian","JOE SOLOSKI","661","0","0","507","0","0","145","0","0","9","0","0"
"2020 Presidential Election","BRADFORD","Attorney General","Statewide","Green","RICHARD L WEISS","286","0","0","194","0","0","85","0","0","7","0","0"
"2020 Presidential Election","BRADFORD","Auditor General","Statewide","Green","OLIVIA FAISON","319","0","0","219","0","0","96","0","0","4","0","0"
"2020 Presidential Election","BRADFORD","State Treasurer","Statewide","Green","TIMOTHY RUNKLE","265","0","0","155","0","0","101","0","0","9","0","0"
"2020 Presidential Election","BUCKS","President of the United States","Statewide","Democratic","JOSEPH R BIDEN","204,712","0","0","77,498","0","0","124,345","0","0","2,869","0","0"
"2020 Presidential Election","BUCKS","President of the United States","Statewide","Republican","DONALD J TRUMP","187,367","0","0","145,843","0","0","38,506","0","0","3,018","0","0"
"2020 Presidential Election","BUCKS","President of the United States","Statewide","Libertarian","JO JORGENSEN","4,155","0","0","2,654","0","0","1,453","0","0","48","0","0"
"2020 Presidential Election","BUCKS","Attorney General","Statewide","Democratic","JOSH SHAPIRO","200,335","0","0","77,943","0","0","119,580","0","0","2,812","0","0"
"2020 Presidential Election","BUCKS","State Treasurer","Statewide","Democratic","JOE TORSELLA","191,554","0","0","73,934","0","0","114,913","0","0","2,707","0","0"
"2020 Presidential Election","BUCKS","Auditor General","Statewide","Democratic","NINA AHMAD","181,946","0","0","68,130","0","0","111,212","0","0","2,604","0","0"
"2020 Presidential Election","BUCKS","Attorney General","Statewide","Republican","HEATHER HEIDELBAUGH","181,596","0","0","139,057","0","0","39,701","0","0","2,838","0","0"
"2020 Presidential Election","BUCKS","State Treasurer","Statewide","Republican","STACY L GARRITY","187,154","0","0","141,181","0","0","43,061","0","0","2,912","0","0"
"2020 Presidential Election","BUCKS","Auditor General","Statewide","Republican","TIMOTHY DEFOOR","193,628","0","0","144,959","0","0","45,693","0","0","2,976","0","0"
"2020 Presidential Election","BUCKS","Attorney General","Statewide","Libertarian","DANIEL WASSMER","6,620","0","0","4,505","0","0","2,013","0","0","102","0","0"
"2020 Presidential Election","BUCKS","Auditor General","Statewide","Libertarian","JENNIFER MOORE","9,916","0","0","6,548","0","0","3,224","0","0","144","0","0"
"2020 Presidential Election","BUCKS","State Treasurer","Statewide","Libertarian","JOE SOLOSKI","7,662","0","0","5,153","0","0","2,387","0","0","122","0","0"
"2020 Presidential Election","BUCKS","Attorney General","Statewide","Green","RICHARD L WEISS","3,522","0","0","1,925","0","0","1,530","0","0","67","0","0"
"2020 Presidential Election","BUCKS","Auditor General","Statewide","Green","OLIVIA FAISON","3,872","0","0","2,087","0","0","1,711","0","0","74","0","0"
"2020 Presidential Election","BUCKS","State Treasurer","Statewide","Green","TIMOTHY RUNKLE","3,753","0","0","1,898","0","0","1,785","0","0","70","0","0"
"2020 Presidential Election","BUTLER","President of the United States","Statewide","Democratic","JOSEPH R BIDEN","37,508","0","0","15,955","0","0","21,061","0","0","492","0","0"
"2020 Presidential Election","BUTLER","President of the United States","Statewide","Republican","DONALD J TRUMP","74,359","0","0","61,880","0","0","11,501","0","0","978","0","0"
"2020 Presidential Election","BUTLER","President of the United States","Statewide","Libertarian","JO JORGENSEN","1,438","0","0","1,046","0","0","369","0","0","23","0","0"
"2020 Presidential Election","BUTLER","Attorney General","Statewide","Democratic","JOSH SHAPIRO","40,708","0","0","18,708","0","0","21,464","0","0","536","0","0"
"2020 Presidential Election","BUTLER","State Treasurer","Statewide","Democratic","JOE TORSELLA","34,148","0","0","15,012","0","0","18,695","0","0","441","0","0"
"2020 Presidential Election","BUTLER","Auditor General","Statewide","Democratic","NINA AHMAD","33,274","0","0","14,413","0","0","18,435","0","0","426","0","0"
"2020 Presidential Election","BUTLER","Attorney General","Statewide","Republican","HEATHER HEIDELBAUGH","68,477","0","0","57,214","0","0","10,387","0","0","876","0","0"
"2020 Presidential Election","BUTLER","State Treasurer","Statewide","Republican","STACY L GARRITY","73,020","0","0","59,908","0","0","12,172","0","0","940","0","0"
"2020 Presidential Election","BUTLER","Auditor General","Statewide","Republican","TIMOTHY DEFOOR","72,957","0","0","59,740","0","0","12,290","0","0","927","0","0"
"2020 Presidential Election","BUTLER","Attorney General","Statewide","Libertarian","DANIEL WASSMER","2,090","0","0","1,623","0","0","433","0","0","34","0","0"
"2020 Presidential Election","BUTLER","Auditor General","Statewide","Libertarian","JENNIFER MOORE","3,632","0","0","2,713","0","0","847","0","0","72","0","0"
"2020 Presidential Election","BUTLER","State Treasurer","Statewide","Libertarian","JOE SOLOSKI","2,830","0","0","2,146","0","0","637","0","0","47","0","0"
"2020 Presidential Election","BUTLER","Attorney General","Statewide","Green","RICHARD L WEISS","869","0","0","558","0","0","294","0","0","17","0","0"
"2020 Presidential Election","BUTLER","Auditor General","Statewide","Green","OLIVIA FAISON","1,022","0","0","612","0","0","394","0","0","16","0","0"
"2020 Presidential Election","BUTLER","State Treasurer","Statewide","Green","TIMOTHY RUNKLE","1,056","0","0","654","0","0","379","0","0","23","0","0"
"2020 Presidential Election","CAMBRIA","President of the United States","Statewide","Democratic","JOSEPH R BIDEN","21,730","0","0","10,585","0","0","10,878","0","0","267","0","0"
"2020 Presidential Election","CAMBRIA","President of the United States","Statewide","Republican","DONALD J TRUMP","48,085","0","0","41,101","0","0","6,429","0","0","555","0","0"
"2020 Presidential Election","CAMBRIA","President of the United States","Statewide","Libertarian","JO JORGENSEN","759","0","0","542","0","0","209","0","0","8","0","0"
"2020 Presidential Election","CAMBRIA","Attorney General","Statewide","Democratic","JOSH SHAPIRO","25,441","0","0","13,676","0","0","11,448","0","0","317","0","0"
"2020 Presidential Election","CAMBRIA","State Treasurer","Statewide","Democratic","JOE TORSELLA","23,946","0","0","12,931","0","0","10,704","0","0","311","0","0"
"2020 Presidential Election","CAMBRIA","Auditor General","Statewide","Democratic","NINA AHMAD","20,683","0","0","10,349","0","0","10,064","0","0","270","0","0"
"2020 Presidential Election","CAMBRIA","Attorney General","Statewide","Republican","HEATHER HEIDELBAUGH","43,046","0","0","36,892","0","0","5,677","0","0","477","0","0"
"2020 Presidential Election","CAMBRIA","State Treasurer","Statewide","Republican","STACY L GARRITY","43,698","0","0","37,117","0","0","6,108","0","0","473","0","0"
"2020 Presidential Election","CAMBRIA","Auditor General","Statewide","Republican","TIMOTHY DEFOOR","45,886","0","0","38,813","0","0","6,566","0","0","507","0","0"
"2020 Presidential Election","CAMBRIA","Attorney General","Statewide","Libertarian","DANIEL WASSMER","997","0","0","788","0","0","194","0","0","15","0","0"
"2020 Presidential Election","CAMBRIA","Auditor General","Statewide","Libertarian","JENNIFER MOORE","2,217","0","0","1,724","0","0","459","0","0","34","0","0"
"2020 Presidential Election","CAMBRIA","State Treasurer","Statewide","Libertarian","JOE SOLOSKI","1,322","0","0","990","0","0","312","0","0","20","0","0"
"2020 Presidential Election","CAMBRIA","Attorney General","Statewide","Green","RICHARD L WEISS","523","0","0","363","0","0","147","0","0","13","0","0"
"2020 Presidential Election","CAMBRIA","Auditor General","Statewide","Green","OLIVIA FAISON","668","0","0","454","0","0","204","0","0","10","0","0"
"2020 Presidential Election","CAMBRIA","State Treasurer","Statewide","Green","TIMOTHY RUNKLE","575","0","0","348","0","0","213","0","0","14","0","0"
"2020 Presidential Election","CAMERON","President of the United States","Statewide","Democratic","JOSEPH R BIDEN","634","0","0","279","0","0","347","0","0","8","0","0"
"2020 Presidential Election","CAMERON","President of the United States","Statewide","Republican","DONALD J TRUMP","1,771","0","0","1,393","0","0","358","0","0","20","0","0"
"2020 Presidential Election","CAMERON","President of the United States","Statewide","Libertarian","JO JORGENSEN","29","0","0","19","0","0","10","0","0","0","0","0"
"2020 Presidential Election","CAMERON","Attorney General","Statewide","Democratic","JOSH SHAPIRO","673","0","0","320","0","0","346","0","0","7","0","0"
"2020 Presidential Election","CAMERON","State Treasurer","Statewide","Democratic","JOE TORSELLA","611","0","0","295","0","0","309","0","0","7","0","0"
"2020 Presidential Election","CAMERON","Auditor General","Statewide","Democratic","NINA AHMAD","525","0","0","240","0","0","278","0","0","7","0","0"
"2020 Presidential Election","CAMERON","Attorney General","Statewide","Republican","HEATHER HEIDELBAUGH","1,678","0","0","1,319","0","0","340","0","0","19","0","0"
"2020 Presidential Election","CAMERON","State Treasurer","Statewide","Republican","STACY L GARRITY","1,713","0","0","1,319","0","0","375","0","0","19","0","0"
"2020 Presidential Election","CAMERON","Auditor General","Statewide","Republican","TIMOTHY DEFOOR","1,701","0","0","1,318","0","0","363","0","0","20","0","0"
"2020 Presidential Election","CAMERON","Attorney General","Statewide","Libertarian","DANIEL WASSMER","43","0","0","34","0","0","8","0","0","1","0","0"
"2020 Presidential Election","CAMERON","Auditor General","Statewide","Libertarian","JENNIFER MOORE","118","0","0","86","0","0","32","0","0","0","0","0"
"2020 Presidential Election","CAMERON","State Treasurer","Statewide","Libertarian","JOE SOLOSKI","61","0","0","49","0","0","11","0","0","1","0","0"
"2020 Presidential Election","CAMERON","Attorney General","Statewide","Green","RICHARD L WEISS","18","0","0","9","0","0","9","0","0","0","0","0"
"2020 Presidential Election","CAMERON","Auditor General","Statewide","Green","OLIVIA FAISON","43","0","0","26","0","0","17","0","0","0","0","0"
"2020 Presidential Election","CAMERON","State Treasurer","Statewide","Green","TIMOTHY RUNKLE","17","0","0","11","0","0","6","0","0","0","0","0"
"2020 Presidential Election","CARBON","President of the United States","Statewide","Democratic","JOSEPH R BIDEN","11,212","0","0","5,145","0","0","5,898","0","0","169","0","0"
"2020 Presidential Election","CARBON","President of the United States","Statewide","Republican","DONALD J TRUMP","21,984","0","0","18,506","0","0","3,164","0","0","314","0","0"
"2020 Presidential Election","CARBON","President of the United States","Statewide","Libertarian","JO JORGENSEN","433","0","0","328","0","0","99","0","0","6","0","0"
"2020 Presidential Election","CARBON","Attorney General","Statewide","Democratic","JOSH SHAPIRO","12,267","0","0","6,050","0","0","6,045","0","0","172","0","0"
