"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2008 General Election","BERKS","Auditor General","StateWide","Libertarian","","5,916","0","0","","","","","","","","",""
"2008 General Election","BERKS","State Treasurer","StateWide","Democratic","","87,776","0","0","","","","","","","","",""
"2008 General Election","BERKS","State Treasurer","StateWide","Republican","","76,292","0","0","","","","","","","","",""
"2008 General Election","BERKS","State Treasurer","StateWide","Libertarian","","4,309","0","0","","","","","","","","",""
"2008 General Election","BLAIR","Auditor General","StateWide","Democratic","","22,618","0","0","","","","","","","","",""
"2008 General Election","BLAIR","Auditor General","StateWide","Republican","","27,085","0","0","","","","","","","","",""
"2008 General Election","BLAIR","Auditor General","StateWide","Libertarian","","2,215","0","0","","","","","","","","",""
"2008 General Election","BLAIR","State Treasurer","StateWide","Democratic","","20,077","0","0","","","","","","","","",""
"2008 General Election","BLAIR","State Treasurer","StateWide","Republican","","30,861","0","0","","","","","","","","",""
"2008 General Election","BLAIR","State Treasurer","StateWide","Libertarian","","1,031","0","0","","","","","","","","",""
"2008 General Election","BRADFORD","Auditor General","StateWide","Democratic","","9,496","0","0","","","","","","","","",""
"2008 General Election","BRADFORD","Auditor General","StateWide","Republican","","13,541","0","0","","","","","","","","",""
"2008 General Election","BRADFORD","Auditor General","StateWide","Libertarian","","1,372","0","0","","","","","","","","",""
"2008 General Election","BRADFORD","State Treasurer","StateWide","Democratic","","9,160","0","0","","","","","","","","",""
"2008 General Election","BRADFORD","State Treasurer","StateWide","Republican","","14,675","0","0","","","","","","","","",""
"2008 General Election","BRADFORD","State Treasurer","StateWide","Libertarian","","632","0","0","","","","","","","","",""
"2008 General Election","BUCKS","Auditor General","StateWide","Democratic","","168,944","0","0","","","","","","","","",""
"2008 General Election","BUCKS","Auditor General","StateWide","Republican","","138,215","0","0","","","","","","","","",""
"2008 General Election","BUCKS","Auditor General","StateWide","Libertarian","","6,330","0","0","","","","","","","","",""
"2008 General Election","BUCKS","State Treasurer","StateWide","Democratic","","159,699","0","0","","","","","","","","",""
"2008 General Election","BUCKS","State Treasurer","StateWide","Republican","","147,916","0","0","","","","","","","","",""
"2008 General Election","BUCKS","State Treasurer","StateWide","Libertarian","","4,960","0","0","","","","","","","","",""
"2008 General Election","BUTLER","Auditor General","StateWide","Democratic","","42,405","0","0","","","","","","","","",""
"2008 General Election","BUTLER","Auditor General","StateWide","Republican","","41,438","0","0","","","","","","","","",""
"2008 General Election","BUTLER","Auditor General","StateWide","Libertarian","","3,542","0","0","","","","","","","","",""
"2008 General Election","BUTLER","State Treasurer","StateWide","Democratic","","32,091","0","0","","","","","","","","",""
"2008 General Election","BUTLER","State Treasurer","StateWide","Republican","","53,089","0","0","","","","","","","","",""
"2008 General Election","BUTLER","State Treasurer","StateWide","Libertarian","","2,389","0","0","","","","","","","","",""
"2008 General Election","CAMBRIA","Auditor General","StateWide","Democratic","","43,080","0","0","","","","","","","","",""
"2008 General Election","CAMBRIA","Auditor General","StateWide","Republican","","17,876","0","0","","","","","","","","",""
"2008 General Election","CAMBRIA","Auditor General","StateWide","Libertarian","","2,532","0","0","","","","","","","","",""
"2008 General Election","CAMBRIA","State Treasurer","StateWide","Democratic","","38,266","0","0","","","","","","","","",""
"2008 General Election","CAMBRIA","State Treasurer","StateWide","Republican","","23,818","0","0","","","","","","","","",""
"2008 General Election","CAMBRIA","State Treasurer","StateWide","Libertarian","","1,479","0","0","","","","","","","","",""
"2008 General Election","CAMERON","Auditor General","StateWide","Democratic","","1,079","0","0","","","","","","","","",""
"2008 General Election","CAMERON","Auditor General","StateWide","Republican","","965","0","0","","","","","","","","",""
"2008 General Election","CAMERON","Auditor General","StateWide","Libertarian","","97","0","0","","","","","","","","",""
"2008 General Election","CAMERON","State Treasurer","StateWide","Democratic","","951","0","0","","","","","","","","",""
"2008 General Election","CAMERON","State Treasurer","StateWide","Republican","","1,097","0","0","","","","","","","","",""
"2008 General Election","CAMERON","State Treasurer","StateWide","Libertarian","","78","0","0","","","","","","","","",""
"2008 General Election","CARBON","Auditor General","StateWide","Democratic","","13,576","0","0","","","","","","","","",""
"2008 General Election","CARBON","Auditor General","StateWide","Republican","","9,630","0","0","","","","","","","","",""
"2008 General Election","CARBON","Auditor General","StateWide","Libertarian","","1,388","0","0","","","","","","","","",""
"2008 General Election","CARBON","State Treasurer","StateWide","Democratic","","13,634","0","0","","","","","","","","",""
"2008 General Election","CARBON","State Treasurer","StateWide","Republican","","10,381","0","0","","","","","","","","",""
"2008 General Election","CARBON","State Treasurer","StateWide","Libertarian","","760","0","0","","","","","","","","",""
"2008 General Election","CENTRE","Auditor General","StateWide","Democratic","","40,366","0","0","","","","","","","","",""
"2008 General Election","CENTRE","Auditor General","StateWide","Republican","","27,486","0","0","","","","","","","","",""
"2008 General Election","CENTRE","Auditor General","StateWide","Libertarian","","3,829","0","0","","","","","","","","",""
"2008 General Election","CENTRE","State Treasurer","StateWide","Democratic","","37,405","0","0","","","","","","","","",""
"2008 General Election","CENTRE","State Treasurer","StateWide","Republican","","31,867","0","0","","","","","","","","",""
"2008 General Election","CENTRE","State Treasurer","StateWide","Libertarian","","2,523","0","0","","","","","","","","",""
"2008 General Election","CHESTER","Auditor General","StateWide","Democratic","","120,643","0","0","","","","","","","","",""
"2008 General Election","CHESTER","Auditor General","StateWide","Republican","","113,370","0","0","","","","","","","","",""
"2008 General Election","CHESTER","Auditor General","StateWide","Libertarian","","10,357","0","0","","","","","","","","",""
"2008 General Election","CHESTER","State Treasurer","StateWide","Democratic","","114,592","0","0","","","","","","","","",""
"2008 General Election","CHESTER","State Treasurer","StateWide","Republican","","123,242","0","0","","","","","","","","",""
"2008 General Election","CHESTER","State Treasurer","StateWide","Libertarian","","6,507","0","0","","","","","","","","",""
"2008 General Election","CLARION","Auditor General","StateWide","Democratic","","8,702","0","0","","","","","","","","",""
"2008 General Election","CLARION","Auditor General","StateWide","Republican","","7,778","0","0","","","","","","","","",""
"2008 General Election","CLARION","Auditor General","StateWide","Libertarian","","863","0","0","","","","","","","","",""
"2008 General Election","CLARION","State Treasurer","StateWide","Democratic","","7,193","0","0","","","","","","","","",""
"2008 General Election","CLARION","State Treasurer","StateWide","Republican","","9,329","0","0","","","","","","","","",""
"2008 General Election","CLARION","State Treasurer","StateWide","Libertarian","","932","0","0","","","","","","","","",""
"2008 General Election","CLEARFIELD","Auditor General","StateWide","Democratic","","17,600","0","0","","","","","","","","",""
"2008 General Election","CLEARFIELD","Auditor General","StateWide","Republican","","13,287","0","0","","","","","","","","",""
"2008 General Election","CLEARFIELD","Auditor General","StateWide","Libertarian","","1,628","0","0","","","","","","","","",""
"2008 General Election","CLEARFIELD","State Treasurer","StateWide","Democratic","","16,408","0","0","","","","","","","","",""
"2008 General Election","CLEARFIELD","State Treasurer","StateWide","Republican","","15,363","0","0","","","","","","","","",""
"2008 General Election","CLEARFIELD","State Treasurer","StateWide","Libertarian","","875","0","0","","","","","","","","",""
"2008 General Election","CLINTON","Auditor General","StateWide","Democratic","","7,428","0","0","","","","","","","","",""
"2008 General Election","CLINTON","Auditor General","StateWide","Republican","","5,909","0","0","","","","","","","","",""
"2008 General Election","CLINTON","Auditor General","StateWide","Libertarian","","669","0","0","","","","","","","","",""
"2008 General Election","CLINTON","State Treasurer","StateWide","Democratic","","7,148","0","0","","","","","","","","",""
"2008 General Election","CLINTON","State Treasurer","StateWide","Republican","","6,637","0","0","","","","","","","","",""
"2008 General Election","CLINTON","State Treasurer","StateWide","Libertarian","","382","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Auditor General","StateWide","Democratic","","13,629","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Auditor General","StateWide","Republican","","11,426","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","Auditor General","StateWide","Libertarian","","1,375","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","State Treasurer","StateWide","Democratic","","13,255","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","State Treasurer","StateWide","Republican","","12,623","0","0","","","","","","","","",""
"2008 General Election","COLUMBIA","State Treasurer","StateWide","Libertarian","","758","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","Auditor General","StateWide","Democratic","","18,901","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","Auditor General","StateWide","Republican","","16,331","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","Auditor General","StateWide","Libertarian","","1,470","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","State Treasurer","StateWide","Democratic","","16,271","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","State Treasurer","StateWide","Republican","","19,291","0","0","","","","","","","","",""
"2008 General Election","CRAWFORD","State Treasurer","StateWide","Libertarian","","1,003","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Auditor General","StateWide","Democratic","","47,142","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Auditor General","StateWide","Republican","","57,673","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","Auditor General","StateWide","Libertarian","","4,598","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","State Treasurer","StateWide","Democratic","","45,900","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","State Treasurer","StateWide","Republican","","60,814","0","0","","","","","","","","",""
"2008 General Election","CUMBERLAND","State Treasurer","StateWide","Libertarian","","3,038","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Auditor General","StateWide","Democratic","","67,965","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Auditor General","StateWide","Republican","","50,970","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","Auditor General","StateWide","Libertarian","","2,376","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","State Treasurer","StateWide","Democratic","","65,151","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","State Treasurer","StateWide","Republican","","53,926","0","0","","","","","","","","",""
"2008 General Election","DAUPHIN","State Treasurer","StateWide","Libertarian","","2,182","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Auditor General","StateWide","Democratic","","159,118","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Auditor General","StateWide","Republican","","112,413","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","Auditor General","StateWide","Libertarian","","4,406","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","State Treasurer","StateWide","Democratic","","150,623","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","State Treasurer","StateWide","Republican","","121,867","0","0","","","","","","","","",""
"2008 General Election","DELAWARE","State Treasurer","StateWide","Libertarian","","3,244","0","0","","","","","","","","",""
"2008 General Election","ELK","Auditor General","StateWide","Democratic","","9,146","0","0","","","","","","","","",""
"2008 General Election","ELK","Auditor General","StateWide","Republican","","4,103","0","0","","","","","","","","",""
"2008 General Election","ELK","Auditor General","StateWide","Libertarian","","597","0","0","","","","","","","","",""
"2008 General Election","ELK","State Treasurer","StateWide","Democratic","","7,923","0","0","","","","","","","","",""
"2008 General Election","ELK","State Treasurer","StateWide","Republican","","5,471","0","0","","","","","","","","",""
"2008 General Election","ELK","State Treasurer","StateWide","Libertarian","","361","0","0","","","","","","","","",""
"2008 General Election","ERIE","Auditor General","StateWide","Democratic","","77,458","0","0","","","","","","","","",""
"2008 General Election","ERIE","Auditor General","StateWide","Republican","","36,893","0","0","","","","","","","","",""
"2008 General Election","ERIE","Auditor General","StateWide","Libertarian","","5,023","0","0","","","","","","","","",""
"2008 General Election","ERIE","State Treasurer","StateWide","Democratic","","70,987","0","0","","","","","","","","",""
"2008 General Election","ERIE","State Treasurer","StateWide","Republican","","45,077","0","0","","","","","","","","",""
"2008 General Election","ERIE","State Treasurer","StateWide","Libertarian","","3,216","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Auditor General","StateWide","Democratic","","34,729","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Auditor General","StateWide","Republican","","13,503","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","Auditor General","StateWide","Libertarian","","1,650","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","State Treasurer","StateWide","Democratic","","30,818","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","State Treasurer","StateWide","Republican","","17,477","0","0","","","","","","","","",""
"2008 General Election","FAYETTE","State Treasurer","StateWide","Libertarian","","1,137","0","0","","","","","","","","",""
"2008 General Election","FOREST","Auditor General","StateWide","Democratic","","1,215","0","0","","","","","","","","",""
"2008 General Election","FOREST","Auditor General","StateWide","Republican","","1,015","0","0","","","","","","","","",""
"2008 General Election","FOREST","Auditor General","StateWide","Libertarian","","127","0","0","","","","","","","","",""
"2008 General Election","FOREST","State Treasurer","StateWide","Democratic","","1,058","0","0","","","","","","","","",""
"2008 General Election","FOREST","State Treasurer","StateWide","Republican","","1,224","0","0","","","","","","","","",""
"2008 General Election","FOREST","State Treasurer","StateWide","Libertarian","","77","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Auditor General","StateWide","Democratic","","21,789","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Auditor General","StateWide","Republican","","36,126","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","Auditor General","StateWide","Libertarian","","3,211","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","State Treasurer","StateWide","Democratic","","20,132","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","State Treasurer","StateWide","Republican","","39,400","0","0","","","","","","","","",""
"2008 General Election","FRANKLIN","State Treasurer","StateWide","Libertarian","","1,698","0","0","","","","","","","","",""
"2008 General Election","FULTON","Auditor General","StateWide","Democratic","","2,038","0","0","","","","","","","","",""
"2008 General Election","FULTON","Auditor General","StateWide","Republican","","3,636","0","0","","","","","","","","",""
"2008 General Election","FULTON","Auditor General","StateWide","Libertarian","","311","0","0","","","","","","","","",""
"2008 General Election","FULTON","State Treasurer","StateWide","Democratic","","1,705","0","0","","","","","","","","",""
"2008 General Election","FULTON","State Treasurer","StateWide","Republican","","4,119","0","0","","","","","","","","",""
"2008 General Election","FULTON","State Treasurer","StateWide","Libertarian","","159","0","0","","","","","","","","",""
"2008 General Election","GREENE","Auditor General","StateWide","Democratic","","10,391","0","0","","","","","","","","",""
"2008 General Election","GREENE","Auditor General","StateWide","Republican","","4,173","0","0","","","","","","","","",""
"2008 General Election","GREENE","Auditor General","StateWide","Libertarian","","621","0","0","","","","","","","","",""
"2008 General Election","GREENE","State Treasurer","StateWide","Democratic","","9,203","0","0","","","","","","","","",""
"2008 General Election","GREENE","State Treasurer","StateWide","Republican","","5,592","0","0","","","","","","","","",""
"2008 General Election","GREENE","State Treasurer","StateWide","Libertarian","","381","0","0","","","","","","","","",""
"2008 General Election","HUNTINGDON","Auditor General","StateWide","Democratic","","7,524","0","0","","","","","","","","",""
"2008 General Election","HUNTINGDON","Auditor General","StateWide","Republican","","9,601","0","0","","","","","","","","",""
"2008 General Election","HUNTINGDON","Auditor General","StateWide","Libertarian","","906","0","0","","","","","","","","",""
"2008 General Election","HUNTINGDON","State Treasurer","StateWide","Democratic","","6,909","0","0","","","","","","","","",""
"2008 General Election","HUNTINGDON","State Treasurer","StateWide","Republican","","10,627","0","0","","","","","","","","",""
"2008 General Election","HUNTINGDON","State Treasurer","StateWide","Libertarian","","454","0","0","","","","","","","","",""
"2008 General Election","INDIANA","Auditor General","StateWide","Democratic","","21,170","0","0","","","","","","","","",""
"2008 General Election","INDIANA","Auditor General","StateWide","Republican","","13,539","0","0","","","","","","","","",""
"2008 General Election","INDIANA","Auditor General","StateWide","Libertarian","","1,716","0","0","","","","","","","","",""
"2008 General Election","INDIANA","State Treasurer","StateWide","Democratic","","18,553","0","0","","","","","","","","",""
"2008 General Election","INDIANA","State Treasurer","StateWide","Republican","","16,727","0","0","","","","","","","","",""
"2008 General Election","INDIANA","State Treasurer","StateWide","Libertarian","","1,046","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","Auditor General","StateWide","Democratic","","8,325","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","Auditor General","StateWide","Republican","","9,087","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","Auditor General","StateWide","Libertarian","","970","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","State Treasurer","StateWide","Democratic","","7,251","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","State Treasurer","StateWide","Republican","","10,562","0","0","","","","","","","","",""
"2008 General Election","JEFFERSON","State Treasurer","StateWide","Libertarian","","600","0","0","","","","","","","","",""
"2008 General Election","JUNIATA","Auditor General","StateWide","Democratic","","3,440","0","0","","","","","","","","",""
"2008 General Election","JUNIATA","Auditor General","StateWide","Republican","","5,503","0","0","","","","","","","","",""
"2008 General Election","JUNIATA","Auditor General","StateWide","Libertarian","","518","0","0","","","","","","","","",""
"2008 General Election","JUNIATA","State Treasurer","StateWide","Democratic","","3,286","0","0","","","","","","","","",""
"2008 General Election","JUNIATA","State Treasurer","StateWide","Republican","","5,902","0","0","","","","","","","","",""
"2008 General Election","JUNIATA","State Treasurer","StateWide","Libertarian","","281","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","Auditor General","StateWide","Democratic","","69,069","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","Auditor General","StateWide","Republican","","26,710","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","Auditor General","StateWide","Libertarian","","4,714","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","State Treasurer","StateWide","Democratic","","67,965","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","State Treasurer","StateWide","Republican","","29,622","0","0","","","","","","","","",""
"2008 General Election","LACKAWANNA","State Treasurer","StateWide","Libertarian","","2,501","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Auditor General","StateWide","Democratic","","85,287","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Auditor General","StateWide","Republican","","126,883","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","Auditor General","StateWide","Libertarian","","7,236","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","State Treasurer","StateWide","Democratic","","89,146","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","State Treasurer","StateWide","Republican","","124,159","0","0","","","","","","","","",""
"2008 General Election","LANCASTER","State Treasurer","StateWide","Libertarian","","4,875","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Auditor General","StateWide","Democratic","","24,528","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Auditor General","StateWide","Republican","","14,548","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","Auditor General","StateWide","Libertarian","","1,542","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","State Treasurer","StateWide","Democratic","","22,143","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","State Treasurer","StateWide","Republican","","17,509","0","0","","","","","","","","",""
"2008 General Election","LAWRENCE","State Treasurer","StateWide","Libertarian","","901","0","0","","","","","","","","",""
"2008 General Election","LEBANON","Auditor General","StateWide","Democratic","","22,856","0","0","","","","","","","","",""
"2008 General Election","LEBANON","Auditor General","StateWide","Republican","","30,409","0","0","","","","","","","","",""
"2008 General Election","LEBANON","Auditor General","StateWide","Libertarian","","2,216","0","0","","","","","","","","",""
"2008 General Election","LEBANON","State Treasurer","StateWide","Democratic","","23,007","0","0","","","","","","","","",""
"2008 General Election","LEBANON","State Treasurer","StateWide","Republican","","31,202","0","0","","","","","","","","",""
"2008 General Election","LEBANON","State Treasurer","StateWide","Libertarian","","1,497","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Auditor General","StateWide","Democratic","","81,461","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Auditor General","StateWide","Republican","","54,624","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","Auditor General","StateWide","Libertarian","","5,135","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","State Treasurer","StateWide","Democratic","","77,268","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","State Treasurer","StateWide","Republican","","66,298","0","0","","","","","","","","",""
"2008 General Election","LEHIGH","State Treasurer","StateWide","Libertarian","","3,554","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Auditor General","StateWide","Democratic","","75,361","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Auditor General","StateWide","Republican","","40,566","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","Auditor General","StateWide","Libertarian","","6,357","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","State Treasurer","StateWide","Democratic","","73,398","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","State Treasurer","StateWide","Republican","","46,375","0","0","","","","","","","","",""
"2008 General Election","LUZERNE","State Treasurer","StateWide","Libertarian","","3,444","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Auditor General","StateWide","Democratic","","19,480","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Auditor General","StateWide","Republican","","25,646","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","Auditor General","StateWide","Libertarian","","2,032","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","State Treasurer","StateWide","Democratic","","19,042","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","State Treasurer","StateWide","Republican","","27,270","0","0","","","","","","","","",""
"2008 General Election","LYCOMING","State Treasurer","StateWide","Libertarian","","1,136","0","0","","","","","","","","",""
"2008 General Election","McKEAN","Auditor General","StateWide","Democratic","","6,218","0","0","","","","","","","","",""
"2008 General Election","McKEAN","Auditor General","StateWide","Republican","","8,126","0","0","","","","","","","","",""
"2008 General Election","McKEAN","Auditor General","StateWide","Libertarian","","621","0","0","","","","","","","","",""
"2008 General Election","McKEAN","State Treasurer","StateWide","Democratic","","5,986","0","0","","","","","","","","",""
"2008 General Election","McKEAN","State Treasurer","StateWide","Republican","","8,688","0","0","","","","","","","","",""
"2008 General Election","McKEAN","State Treasurer","StateWide","Libertarian","","352","0","0","","","","","","","","",""
"2008 General Election","MERCER","Auditor General","StateWide","Democratic","","28,676","0","0","","","","","","","","",""
"2008 General Election","MERCER","Auditor General","StateWide","Republican","","20,577","0","0","","","","","","","","",""
"2008 General Election","MERCER","Auditor General","StateWide","Libertarian","","2,020","0","0","","","","","","","","",""
"2008 General Election","MERCER","State Treasurer","StateWide","Democratic","","26,294","0","0","","","","","","","","",""
"2008 General Election","MERCER","State Treasurer","StateWide","Republican","","23,692","0","0","","","","","","","","",""
"2008 General Election","MERCER","State Treasurer","StateWide","Libertarian","","1,304","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","Auditor General","StateWide","Democratic","","6,007","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","Auditor General","StateWide","Republican","","9,420","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","Auditor General","StateWide","Libertarian","","637","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","State Treasurer","StateWide","Democratic","","5,825","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","State Treasurer","StateWide","Republican","","9,935","0","0","","","","","","","","",""
"2008 General Election","MIFFLIN","State Treasurer","StateWide","Libertarian","","322","0","0","","","","","","","","",""
"2008 General Election","MONROE","Auditor General","StateWide","Democratic","","36,685","0","0","","","","","","","","",""
"2008 General Election","MONROE","Auditor General","StateWide","Republican","","23,574","0","0","","","","","","","","",""
"2008 General Election","MONROE","Auditor General","StateWide","Libertarian","","1,555","0","0","","","","","","","","",""
"2008 General Election","MONROE","State Treasurer","StateWide","Democratic","","35,898","0","0","","","","","","","","",""
"2008 General Election","MONROE","State Treasurer","StateWide","Republican","","24,883","0","0","","","","","","","","",""
"2008 General Election","MONROE","State Treasurer","StateWide","Libertarian","","976","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Auditor General","StateWide","Democratic","","232,005","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Auditor General","StateWide","Republican","","160,718","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Auditor General","StateWide","Libertarian","","4,176","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","State Treasurer","StateWide","Democratic","","216,902","0","0","","","","","","","","",""
