"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2018 General Election","HUNTINGDON","United States Senator","Statewide","Libertarian","DALE R KERNS JR","186","0","0","","","","","","","","",""
"2018 General Election","HUNTINGDON","Governor","Statewide","Democratic","TOM WOLF","5,037","0","0","","","","","","","","",""
"2018 General Election","HUNTINGDON","Governor","Statewide","Republican","SCOTT R WAGNER","10,586","0","0","","","","","","","","",""
"2018 General Election","HUNTINGDON","Governor","Statewide","Green","PAUL GLOVER","101","0","0","","","","","","","","",""
"2018 General Election","HUNTINGDON","Governor","Statewide","Libertarian","KEN V KRAWCHUK","177","0","0","","","","","","","","",""
"2018 General Election","INDIANA","United States Senator","Statewide","Democratic","BOB CASEY JR","12,702","0","0","","","","","","","","",""
"2018 General Election","INDIANA","United States Senator","Statewide","Republican","LOU BARLETTA","16,314","0","0","","","","","","","","",""
"2018 General Election","INDIANA","United States Senator","Statewide","Green","NEAL GALE","189","0","0","","","","","","","","",""
"2018 General Election","INDIANA","United States Senator","Statewide","Libertarian","DALE R KERNS JR","338","0","0","","","","","","","","",""
"2018 General Election","INDIANA","Governor","Statewide","Democratic","TOM WOLF","12,715","0","0","","","","","","","","",""
"2018 General Election","INDIANA","Governor","Statewide","Republican","SCOTT R WAGNER","16,179","0","0","","","","","","","","",""
"2018 General Election","INDIANA","Governor","Statewide","Green","PAUL GLOVER","213","0","0","","","","","","","","",""
"2018 General Election","INDIANA","Governor","Statewide","Libertarian","KEN V KRAWCHUK","289","0","0","","","","","","","","",""
"2018 General Election","JEFFERSON","United States Senator","Statewide","Democratic","BOB CASEY JR","4,437","0","0","","","","","","","","",""
"2018 General Election","JEFFERSON","United States Senator","Statewide","Republican","LOU BARLETTA","10,872","0","0","","","","","","","","",""
"2018 General Election","JEFFERSON","United States Senator","Statewide","Green","NEAL GALE","100","0","0","","","","","","","","",""
"2018 General Election","JEFFERSON","United States Senator","Statewide","Libertarian","DALE R KERNS JR","167","0","0","","","","","","","","",""
"2018 General Election","JEFFERSON","Governor","Statewide","Democratic","TOM WOLF","4,277","0","0","","","","","","","","",""
"2018 General Election","JEFFERSON","Governor","Statewide","Republican","SCOTT R WAGNER","11,036","0","0","","","","","","","","",""
"2018 General Election","JEFFERSON","Governor","Statewide","Green","PAUL GLOVER","88","0","0","","","","","","","","",""
"2018 General Election","JEFFERSON","Governor","Statewide","Libertarian","KEN V KRAWCHUK","173","0","0","","","","","","","","",""
"2018 General Election","JUNIATA","United States Senator","Statewide","Democratic","BOB CASEY JR","2,412","0","0","","","","","","","","",""
"2018 General Election","JUNIATA","United States Senator","Statewide","Republican","LOU BARLETTA","5,853","0","0","","","","","","","","",""
"2018 General Election","JUNIATA","United States Senator","Statewide","Green","NEAL GALE","87","0","0","","","","","","","","",""
"2018 General Election","JUNIATA","United States Senator","Statewide","Libertarian","DALE R KERNS JR","116","0","0","","","","","","","","",""
"2018 General Election","JUNIATA","Governor","Statewide","Democratic","TOM WOLF","2,550","0","0","","","","","","","","",""
"2018 General Election","JUNIATA","Governor","Statewide","Republican","SCOTT R WAGNER","5,780","0","0","","","","","","","","",""
"2018 General Election","JUNIATA","Governor","Statewide","Green","PAUL GLOVER","62","0","0","","","","","","","","",""
"2018 General Election","JUNIATA","Governor","Statewide","Libertarian","KEN V KRAWCHUK","101","0","0","","","","","","","","",""
"2018 General Election","LACKAWANNA","United States Senator","Statewide","Democratic","BOB CASEY JR","51,444","0","0","","","","","","","","",""
"2018 General Election","LACKAWANNA","United States Senator","Statewide","Republican","LOU BARLETTA","31,922","0","0","","","","","","","","",""
"2018 General Election","LACKAWANNA","United States Senator","Statewide","Green","NEAL GALE","402","0","0","","","","","","","","",""
"2018 General Election","LACKAWANNA","United States Senator","Statewide","Libertarian","DALE R KERNS JR","488","0","0","","","","","","","","",""
"2018 General Election","LACKAWANNA","Governor","Statewide","Democratic","TOM WOLF","54,237","0","0","","","","","","","","",""
"2018 General Election","LACKAWANNA","Governor","Statewide","Republican","SCOTT R WAGNER","28,616","0","0","","","","","","","","",""
"2018 General Election","LACKAWANNA","Governor","Statewide","Green","PAUL GLOVER","436","0","0","","","","","","","","",""
"2018 General Election","LACKAWANNA","Governor","Statewide","Libertarian","KEN V KRAWCHUK","624","0","0","","","","","","","","",""
"2018 General Election","LANCASTER","United States Senator","Statewide","Democratic","BOB CASEY JR","90,521","0","0","","","","","","","","",""
"2018 General Election","LANCASTER","United States Senator","Statewide","Republican","LOU BARLETTA","107,454","0","0","","","","","","","","",""
"2018 General Election","LANCASTER","United States Senator","Statewide","Green","NEAL GALE","1,406","0","0","","","","","","","","",""
"2018 General Election","LANCASTER","United States Senator","Statewide","Libertarian","DALE R KERNS JR","2,983","0","0","","","","","","","","",""
"2018 General Election","LANCASTER","Governor","Statewide","Democratic","TOM WOLF","96,040","0","0","","","","","","","","",""
"2018 General Election","LANCASTER","Governor","Statewide","Republican","SCOTT R WAGNER","102,229","0","0","","","","","","","","",""
"2018 General Election","LANCASTER","Governor","Statewide","Green","PAUL GLOVER","1,118","0","0","","","","","","","","",""
"2018 General Election","LANCASTER","Governor","Statewide","Libertarian","KEN V KRAWCHUK","2,837","0","0","","","","","","","","",""
"2018 General Election","LAWRENCE","United States Senator","Statewide","Democratic","BOB CASEY JR","14,324","0","0","","","","","","","","",""
"2018 General Election","LAWRENCE","United States Senator","Statewide","Republican","LOU BARLETTA","17,375","0","0","","","","","","","","",""
"2018 General Election","LAWRENCE","United States Senator","Statewide","Green","NEAL GALE","150","0","0","","","","","","","","",""
"2018 General Election","LAWRENCE","United States Senator","Statewide","Libertarian","DALE R KERNS JR","298","0","0","","","","","","","","",""
"2018 General Election","LAWRENCE","Governor","Statewide","Democratic","TOM WOLF","15,035","0","0","","","","","","","","",""
"2018 General Election","LAWRENCE","Governor","Statewide","Republican","SCOTT R WAGNER","16,714","0","0","","","","","","","","",""
"2018 General Election","LAWRENCE","Governor","Statewide","Green","PAUL GLOVER","201","0","0","","","","","","","","",""
"2018 General Election","LAWRENCE","Governor","Statewide","Libertarian","KEN V KRAWCHUK","291","0","0","","","","","","","","",""
"2018 General Election","LEBANON","United States Senator","Statewide","Democratic","BOB CASEY JR","18,368","0","0","","","","","","","","",""
"2018 General Election","LEBANON","United States Senator","Statewide","Republican","LOU BARLETTA","29,836","0","0","","","","","","","","",""
"2018 General Election","LEBANON","United States Senator","Statewide","Green","NEAL GALE","343","0","0","","","","","","","","",""
"2018 General Election","LEBANON","United States Senator","Statewide","Libertarian","DALE R KERNS JR","602","0","0","","","","","","","","",""
"2018 General Election","LEBANON","Governor","Statewide","Democratic","TOM WOLF","20,159","0","0","","","","","","","","",""
"2018 General Election","LEBANON","Governor","Statewide","Republican","SCOTT R WAGNER","28,096","0","0","","","","","","","","",""
"2018 General Election","LEBANON","Governor","Statewide","Green","PAUL GLOVER","255","0","0","","","","","","","","",""
"2018 General Election","LEBANON","Governor","Statewide","Libertarian","KEN V KRAWCHUK","598","0","0","","","","","","","","",""
"2018 General Election","LEHIGH","United States Senator","Statewide","Democratic","BOB CASEY JR","73,632","0","0","","","","","","","","",""
"2018 General Election","LEHIGH","United States Senator","Statewide","Republican","LOU BARLETTA","52,576","0","0","","","","","","","","",""
"2018 General Election","LEHIGH","United States Senator","Statewide","Green","NEAL GALE","818","0","0","","","","","","","","",""
"2018 General Election","LEHIGH","United States Senator","Statewide","Libertarian","DALE R KERNS JR","1,412","0","0","","","","","","","","",""
"2018 General Election","LEHIGH","Governor","Statewide","Democratic","TOM WOLF","77,248","0","0","","","","","","","","",""
"2018 General Election","LEHIGH","Governor","Statewide","Republican","SCOTT R WAGNER","49,071","0","0","","","","","","","","",""
"2018 General Election","LEHIGH","Governor","Statewide","Green","PAUL GLOVER","802","0","0","","","","","","","","",""
"2018 General Election","LEHIGH","Governor","Statewide","Libertarian","KEN V KRAWCHUK","1,485","0","0","","","","","","","","",""
"2018 General Election","LUZERNE","United States Senator","Statewide","Democratic","BOB CASEY JR","49,200","0","0","","","","","","","","",""
"2018 General Election","LUZERNE","United States Senator","Statewide","Republican","LOU BARLETTA","58,040","0","0","","","","","","","","",""
"2018 General Election","LUZERNE","United States Senator","Statewide","Green","NEAL GALE","497","0","0","","","","","","","","",""
"2018 General Election","LUZERNE","United States Senator","Statewide","Libertarian","DALE R KERNS JR","559","0","0","","","","","","","","",""
"2018 General Election","LUZERNE","Governor","Statewide","Democratic","TOM WOLF","55,734","0","0","","","","","","","","",""
"2018 General Election","LUZERNE","Governor","Statewide","Republican","SCOTT R WAGNER","50,701","0","0","","","","","","","","",""
"2018 General Election","LUZERNE","Governor","Statewide","Green","PAUL GLOVER","562","0","0","","","","","","","","",""
"2018 General Election","LUZERNE","Governor","Statewide","Libertarian","KEN V KRAWCHUK","826","0","0","","","","","","","","",""
"2018 General Election","LYCOMING","United States Senator","Statewide","Democratic","BOB CASEY JR","13,893","0","0","","","","","","","","",""
"2018 General Election","LYCOMING","United States Senator","Statewide","Republican","LOU BARLETTA","26,488","0","0","","","","","","","","",""
"2018 General Election","LYCOMING","United States Senator","Statewide","Green","NEAL GALE","252","0","0","","","","","","","","",""
"2018 General Election","LYCOMING","United States Senator","Statewide","Libertarian","DALE R KERNS JR","447","0","0","","","","","","","","",""
"2018 General Election","LYCOMING","Governor","Statewide","Democratic","TOM WOLF","14,727","0","0","","","","","","","","",""
"2018 General Election","LYCOMING","Governor","Statewide","Republican","SCOTT R WAGNER","25,570","0","0","","","","","","","","",""
"2018 General Election","LYCOMING","Governor","Statewide","Green","PAUL GLOVER","275","0","0","","","","","","","","",""
"2018 General Election","LYCOMING","Governor","Statewide","Libertarian","KEN V KRAWCHUK","453","0","0","","","","","","","","",""
"2018 General Election","McKEAN","United States Senator","Statewide","Democratic","BOB CASEY JR","3,972","0","0","","","","","","","","",""
"2018 General Election","McKEAN","United States Senator","Statewide","Republican","LOU BARLETTA","8,285","0","0","","","","","","","","",""
"2018 General Election","McKEAN","United States Senator","Statewide","Green","NEAL GALE","64","0","0","","","","","","","","",""
"2018 General Election","McKEAN","United States Senator","Statewide","Libertarian","DALE R KERNS JR","133","0","0","","","","","","","","",""
"2018 General Election","McKEAN","Governor","Statewide","Democratic","TOM WOLF","3,899","0","0","","","","","","","","",""
"2018 General Election","McKEAN","Governor","Statewide","Republican","SCOTT R WAGNER","8,512","0","0","","","","","","","","",""
"2018 General Election","McKEAN","Governor","Statewide","Green","PAUL GLOVER","78","0","0","","","","","","","","",""
"2018 General Election","McKEAN","Governor","Statewide","Libertarian","KEN V KRAWCHUK","104","0","0","","","","","","","","",""
"2018 General Election","MERCER","United States Senator","Statewide","Democratic","BOB CASEY JR","18,136","0","0","","","","","","","","",""
"2018 General Election","MERCER","United States Senator","Statewide","Republican","LOU BARLETTA","22,290","0","0","","","","","","","","",""
"2018 General Election","MERCER","United States Senator","Statewide","Green","NEAL GALE","232","0","0","","","","","","","","",""
"2018 General Election","MERCER","United States Senator","Statewide","Libertarian","DALE R KERNS JR","439","0","0","","","","","","","","",""
"2018 General Election","MERCER","Governor","Statewide","Democratic","TOM WOLF","18,200","0","0","","","","","","","","",""
"2018 General Election","MERCER","Governor","Statewide","Republican","SCOTT R WAGNER","22,211","0","0","","","","","","","","",""
"2018 General Election","MERCER","Governor","Statewide","Green","PAUL GLOVER","276","0","0","","","","","","","","",""
"2018 General Election","MERCER","Governor","Statewide","Libertarian","KEN V KRAWCHUK","413","0","0","","","","","","","","",""
"2018 General Election","MIFFLIN","United States Senator","Statewide","Democratic","BOB CASEY JR","3,934","0","0","","","","","","","","",""
"2018 General Election","MIFFLIN","United States Senator","Statewide","Republican","LOU BARLETTA","9,564","0","0","","","","","","","","",""
"2018 General Election","MIFFLIN","United States Senator","Statewide","Green","NEAL GALE","81","0","0","","","","","","","","",""
"2018 General Election","MIFFLIN","United States Senator","Statewide","Libertarian","DALE R KERNS JR","173","0","0","","","","","","","","",""
"2018 General Election","MIFFLIN","Governor","Statewide","Democratic","TOM WOLF","4,127","0","0","","","","","","","","",""
"2018 General Election","MIFFLIN","Governor","Statewide","Republican","SCOTT R WAGNER","9,408","0","0","","","","","","","","",""
"2018 General Election","MIFFLIN","Governor","Statewide","Green","PAUL GLOVER","80","0","0","","","","","","","","",""
"2018 General Election","MIFFLIN","Governor","Statewide","Libertarian","KEN V KRAWCHUK","130","0","0","","","","","","","","",""
"2018 General Election","MONROE","United States Senator","Statewide","Democratic","BOB CASEY JR","30,626","0","0","","","","","","","","",""
"2018 General Election","MONROE","United States Senator","Statewide","Republican","LOU BARLETTA","23,968","0","0","","","","","","","","",""
"2018 General Election","MONROE","United States Senator","Statewide","Green","NEAL GALE","360","0","0","","","","","","","","",""
"2018 General Election","MONROE","United States Senator","Statewide","Libertarian","DALE R KERNS JR","458","0","0","","","","","","","","",""
"2018 General Election","MONROE","Governor","Statewide","Democratic","TOM WOLF","32,064","0","0","","","","","","","","",""
"2018 General Election","MONROE","Governor","Statewide","Republican","SCOTT R WAGNER","22,530","0","0","","","","","","","","",""
"2018 General Election","MONROE","Governor","Statewide","Green","PAUL GLOVER","362","0","0","","","","","","","","",""
"2018 General Election","MONROE","Governor","Statewide","Libertarian","KEN V KRAWCHUK","481","0","0","","","","","","","","",""
"2018 General Election","MONTGOMERY","United States Senator","Statewide","Democratic","BOB CASEY JR","248,454","0","0","","","","","","","","",""
"2018 General Election","MONTGOMERY","United States Senator","Statewide","Republican","LOU BARLETTA","126,666","0","0","","","","","","","","",""
"2018 General Election","MONTGOMERY","United States Senator","Statewide","Green","NEAL GALE","2,304","0","0","","","","","","","","",""
"2018 General Election","MONTGOMERY","United States Senator","Statewide","Libertarian","DALE R KERNS JR","3,441","0","0","","","","","","","","",""
"2018 General Election","MONTGOMERY","Governor","Statewide","Democratic","TOM WOLF","256,252","0","0","","","","","","","","",""
"2018 General Election","MONTGOMERY","Governor","Statewide","Republican","SCOTT R WAGNER","120,206","0","0","","","","","","","","",""
"2018 General Election","MONTGOMERY","Governor","Statewide","Green","PAUL GLOVER","1,728","0","0","","","","","","","","",""
"2018 General Election","MONTGOMERY","Governor","Statewide","Libertarian","KEN V KRAWCHUK","3,260","0","0","","","","","","","","",""
"2018 General Election","MONTOUR","United States Senator","Statewide","Democratic","BOB CASEY JR","2,966","0","0","","","","","","","","",""
"2018 General Election","MONTOUR","United States Senator","Statewide","Republican","LOU BARLETTA","3,943","0","0","","","","","","","","",""
"2018 General Election","MONTOUR","United States Senator","Statewide","Green","NEAL GALE","52","0","0","","","","","","","","",""
"2018 General Election","MONTOUR","United States Senator","Statewide","Libertarian","DALE R KERNS JR","73","0","0","","","","","","","","",""
"2018 General Election","MONTOUR","Governor","Statewide","Democratic","TOM WOLF","3,228","0","0","","","","","","","","",""
"2018 General Election","MONTOUR","Governor","Statewide","Republican","SCOTT R WAGNER","3,642","0","0","","","","","","","","",""
"2018 General Election","MONTOUR","Governor","Statewide","Green","PAUL GLOVER","48","0","0","","","","","","","","",""
"2018 General Election","MONTOUR","Governor","Statewide","Libertarian","KEN V KRAWCHUK","97","0","0","","","","","","","","",""
"2018 General Election","NORTHAMPTON","United States Senator","Statewide","Democratic","BOB CASEY JR","62,275","0","0","","","","","","","","",""
"2018 General Election","NORTHAMPTON","United States Senator","Statewide","Republican","LOU BARLETTA","50,385","0","0","","","","","","","","",""
"2018 General Election","NORTHAMPTON","United States Senator","Statewide","Green","NEAL GALE","714","0","0","","","","","","","","",""
"2018 General Election","NORTHAMPTON","United States Senator","Statewide","Libertarian","DALE R KERNS JR","1,242","0","0","","","","","","","","",""
"2018 General Election","NORTHAMPTON","Governor","Statewide","Democratic","TOM WOLF","65,749","0","0","","","","","","","","",""
"2018 General Election","NORTHAMPTON","Governor","Statewide","Republican","SCOTT R WAGNER","47,527","0","0","","","","","","","","",""
"2018 General Election","NORTHAMPTON","Governor","Statewide","Green","PAUL GLOVER","635","0","0","","","","","","","","",""
"2018 General Election","NORTHAMPTON","Governor","Statewide","Libertarian","KEN V KRAWCHUK","1,211","0","0","","","","","","","","",""
"2018 General Election","NORTHUMBERLAND","United States Senator","Statewide","Democratic","BOB CASEY JR","10,524","0","0","","","","","","","","",""
"2018 General Election","NORTHUMBERLAND","United States Senator","Statewide","Republican","LOU BARLETTA","17,926","0","0","","","","","","","","",""
"2018 General Election","NORTHUMBERLAND","United States Senator","Statewide","Green","NEAL GALE","144","0","0","","","","","","","","",""
"2018 General Election","NORTHUMBERLAND","United States Senator","Statewide","Libertarian","DALE R KERNS JR","281","0","0","","","","","","","","",""
"2018 General Election","NORTHUMBERLAND","Governor","Statewide","Democratic","TOM WOLF","12,135","0","0","","","","","","","","",""
"2018 General Election","NORTHUMBERLAND","Governor","Statewide","Republican","SCOTT R WAGNER","16,122","0","0","","","","","","","","",""
"2018 General Election","NORTHUMBERLAND","Governor","Statewide","Green","PAUL GLOVER","204","0","0","","","","","","","","",""
"2018 General Election","NORTHUMBERLAND","Governor","Statewide","Libertarian","KEN V KRAWCHUK","360","0","0","","","","","","","","",""
"2018 General Election","PERRY","United States Senator","Statewide","Democratic","BOB CASEY JR","5,186","0","0","","","","","","","","",""
"2018 General Election","PERRY","United States Senator","Statewide","Republican","LOU BARLETTA","11,607","0","0","","","","","","","","",""
"2018 General Election","PERRY","United States Senator","Statewide","Green","NEAL GALE","136","0","0","","","","","","","","",""
"2018 General Election","PERRY","United States Senator","Statewide","Libertarian","DALE R KERNS JR","249","0","0","","","","","","","","",""
"2018 General Election","PERRY","Governor","Statewide","Democratic","TOM WOLF","5,905","0","0","","","","","","","","",""
"2018 General Election","PERRY","Governor","Statewide","Republican","SCOTT R WAGNER","10,915","0","0","","","","","","","","",""
"2018 General Election","PERRY","Governor","Statewide","Green","PAUL GLOVER","114","0","0","","","","","","","","",""
"2018 General Election","PERRY","Governor","Statewide","Libertarian","KEN V KRAWCHUK","262","0","0","","","","","","","","",""
"2018 General Election","PHILADELPHIA","United States Senator","Statewide","Democratic","BOB CASEY JR","481,467","0","0","","","","","","","","",""
"2018 General Election","PHILADELPHIA","United States Senator","Statewide","Republican","LOU BARLETTA","66,653","0","0","","","","","","","","",""
"2018 General Election","PHILADELPHIA","United States Senator","Statewide","Green","NEAL GALE","3,582","0","0","","","","","","","","",""
"2018 General Election","PHILADELPHIA","United States Senator","Statewide","Libertarian","DALE R KERNS JR","2,805","0","0","","","","","","","","",""
"2018 General Election","PHILADELPHIA","Governor","Statewide","Democratic","TOM WOLF","484,124","0","0","","","","","","","","",""
"2018 General Election","PHILADELPHIA","Governor","Statewide","Republican","SCOTT R WAGNER","64,514","0","0","","","","","","","","",""
"2018 General Election","PHILADELPHIA","Governor","Statewide","Green","PAUL GLOVER","2,944","0","0","","","","","","","","",""
"2018 General Election","PHILADELPHIA","Governor","Statewide","Libertarian","KEN V KRAWCHUK","2,593","0","0","","","","","","","","",""
"2018 General Election","PIKE","United States Senator","Statewide","Democratic","BOB CASEY JR","8,696","0","0","","","","","","","","",""
"2018 General Election","PIKE","United States Senator","Statewide","Republican","LOU BARLETTA","11,772","0","0","","","","","","","","",""
"2018 General Election","PIKE","United States Senator","Statewide","Green","NEAL GALE","151","0","0","","","","","","","","",""
"2018 General Election","PIKE","United States Senator","Statewide","Libertarian","DALE R KERNS JR","175","0","0","","","","","","","","",""
"2018 General Election","PIKE","Governor","Statewide","Democratic","TOM WOLF","9,074","0","0","","","","","","","","",""
"2018 General Election","PIKE","Governor","Statewide","Republican","SCOTT R WAGNER","11,408","0","0","","","","","","","","",""
"2018 General Election","PIKE","Governor","Statewide","Green","PAUL GLOVER","134","0","0","","","","","","","","",""
"2018 General Election","PIKE","Governor","Statewide","Libertarian","KEN V KRAWCHUK","184","0","0","","","","","","","","",""
"2018 General Election","POTTER","United States Senator","Statewide","Democratic","BOB CASEY JR","1,537","0","0","","","","","","","","",""
"2018 General Election","POTTER","United States Senator","Statewide","Republican","LOU BARLETTA","4,564","0","0","","","","","","","","",""
"2018 General Election","POTTER","United States Senator","Statewide","Green","NEAL GALE","38","0","0","","","","","","","","",""
"2018 General Election","POTTER","United States Senator","Statewide","Libertarian","DALE R KERNS JR","63","0","0","","","","","","","","",""
"2018 General Election","POTTER","Governor","Statewide","Democratic","TOM WOLF","1,452","0","0","","","","","","","","",""
"2018 General Election","POTTER","Governor","Statewide","Republican","SCOTT R WAGNER","4,687","0","0","","","","","","","","",""
"2018 General Election","POTTER","Governor","Statewide","Green","PAUL GLOVER","42","0","0","","","","","","","","",""
"2018 General Election","POTTER","Governor","Statewide","Libertarian","KEN V KRAWCHUK","67","0","0","","","","","","","","",""
"2018 General Election","SCHUYLKILL","United States Senator","Statewide","Democratic","BOB CASEY JR","17,691","0","0","","","","","","","","",""
"2018 General Election","SCHUYLKILL","United States Senator","Statewide","Republican","LOU BARLETTA","30,452","0","0","","","","","","","","",""
"2018 General Election","SCHUYLKILL","United States Senator","Statewide","Green","NEAL GALE","278","0","0","","","","","","","","",""
"2018 General Election","SCHUYLKILL","United States Senator","Statewide","Libertarian","DALE R KERNS JR","421","0","0","","","","","","","","",""
"2018 General Election","SCHUYLKILL","Governor","Statewide","Democratic","TOM WOLF","21,179","0","0","","","","","","","","",""
"2018 General Election","SCHUYLKILL","Governor","Statewide","Republican","SCOTT R WAGNER","26,640","0","0","","","","","","","","",""
"2018 General Election","SCHUYLKILL","Governor","Statewide","Green","PAUL GLOVER","329","0","0","","","","","","","","",""
"2018 General Election","SCHUYLKILL","Governor","Statewide","Libertarian","KEN V KRAWCHUK","570","0","0","","","","","","","","",""
"2018 General Election","SNYDER","United States Senator","Statewide","Democratic","BOB CASEY JR","4,322","0","0","","","","","","","","",""
"2018 General Election","SNYDER","United States Senator","Statewide","Republican","LOU BARLETTA","8,826","0","0","","","","","","","","",""
"2018 General Election","SNYDER","United States Senator","Statewide","Green","NEAL GALE","87","0","0","","","","","","","","",""
"2018 General Election","SNYDER","United States Senator","Statewide","Libertarian","DALE R KERNS JR","158","0","0","","","","","","","","",""
"2018 General Election","SNYDER","Governor","Statewide","Democratic","TOM WOLF","4,833","0","0","","","","","","","","",""
"2018 General Election","SNYDER","Governor","Statewide","Republican","SCOTT R WAGNER","8,283","0","0","","","","","","","","",""
"2018 General Election","SNYDER","Governor","Statewide","Green","PAUL GLOVER","67","0","0","","","","","","","","",""
"2018 General Election","SNYDER","Governor","Statewide","Libertarian","KEN V KRAWCHUK","149","0","0","","","","","","","","",""
"2018 General Election","SOMERSET","United States Senator","Statewide","Democratic","BOB CASEY JR","9,322","0","0","","","","","","","","",""
"2018 General Election","SOMERSET","United States Senator","Statewide","Republican","LOU BARLETTA","18,896","0","0","","","","","","","","",""
"2018 General Election","SOMERSET","United States Senator","Statewide","Green","NEAL GALE","129","0","0","","","","","","","","",""
"2018 General Election","SOMERSET","United States Senator","Statewide","Libertarian","DALE R KERNS JR","290","0","0","","","","","","","","",""
"2018 General Election","SOMERSET","Governor","Statewide","Democratic","TOM WOLF","9,138","0","0","","","","","","","","",""
"2018 General Election","SOMERSET","Governor","Statewide","Republican","SCOTT R WAGNER","19,020","0","0","","","","","","","","",""
"2018 General Election","SOMERSET","Governor","Statewide","Green","PAUL GLOVER","204","0","0","","","","","","","","",""
"2018 General Election","SOMERSET","Governor","Statewide","Libertarian","KEN V KRAWCHUK","366","0","0","","","","","","","","",""
"2018 General Election","SULLIVAN","United States Senator","Statewide","Democratic","BOB CASEY JR","962","0","0","","","","","","","","",""
"2018 General Election","SULLIVAN","United States Senator","Statewide","Republican","LOU BARLETTA","1,720","0","0","","","","","","","","",""
"2018 General Election","SULLIVAN","United States Senator","Statewide","Green","NEAL GALE","11","0","0","","","","","","","","",""
"2018 General Election","SULLIVAN","United States Senator","Statewide","Libertarian","DALE R KERNS JR","37","0","0","","","","","","","","",""
"2018 General Election","SULLIVAN","Governor","Statewide","Democratic","TOM WOLF","977","0","0","","","","","","","","",""
"2018 General Election","SULLIVAN","Governor","Statewide","Republican","SCOTT R WAGNER","1,661","0","0","","","","","","","","",""
"2018 General Election","SULLIVAN","Governor","Statewide","Green","PAUL GLOVER","11","0","0","","","","","","","","",""
"2018 General Election","SULLIVAN","Governor","Statewide","Libertarian","KEN V KRAWCHUK","50","0","0","","","","","","","","",""
"2018 General Election","SUSQUEHANNA","United States Senator","Statewide","Democratic","BOB CASEY JR","5,521","0","0","","","","","","","","",""
"2018 General Election","SUSQUEHANNA","United States Senator","Statewide","Republican","LOU BARLETTA","10,112","0","0","","","","","","","","",""
"2018 General Election","SUSQUEHANNA","United States Senator","Statewide","Green","NEAL GALE","120","0","0","","","","","","","","",""
"2018 General Election","SUSQUEHANNA","United States Senator","Statewide","Libertarian","DALE R KERNS JR","163","0","0","","","","","","","","",""
"2018 General Election","SUSQUEHANNA","Governor","Statewide","Democratic","TOM WOLF","5,273","0","0","","","","","","","","",""
"2018 General Election","SUSQUEHANNA","Governor","Statewide","Republican","SCOTT R WAGNER","10,137","0","0","","","","","","","","",""
"2018 General Election","SUSQUEHANNA","Governor","Statewide","Green","PAUL GLOVER","132","0","0","","","","","","","","",""
"2018 General Election","SUSQUEHANNA","Governor","Statewide","Libertarian","KEN V KRAWCHUK","177","0","0","","","","","","","","",""
"2018 General Election","TIOGA","United States Senator","Statewide","Democratic","BOB CASEY JR","4,145","0","0","","","","","","","","",""
"2018 General Election","TIOGA","United States Senator","Statewide","Republican","LOU BARLETTA","10,242","0","0","","","","","","","","",""
"2018 General Election","TIOGA","United States Senator","Statewide","Green","NEAL GALE","123","0","0","","","","","","","","",""
"2018 General Election","TIOGA","United States Senator","Statewide","Libertarian","DALE R KERNS JR","194","0","0","","","","","","","","",""
"2018 General Election","TIOGA","Governor","Statewide","Democratic","TOM WOLF","3,991","0","0","","","","","","","","",""
"2018 General Election","TIOGA","Governor","Statewide","Republican","SCOTT R WAGNER","10,472","0","0","","","","","","","","",""
"2018 General Election","TIOGA","Governor","Statewide","Green","PAUL GLOVER","136","0","0","","","","","","","","",""
"2018 General Election","TIOGA","Governor","Statewide","Libertarian","KEN V KRAWCHUK","179","0","0","","","","","","","","",""
"2018 General Election","UNION","United States Senator","Statewide","Democratic","BOB CASEY JR","5,901","0","0","","","","","","","","",""
"2018 General Election","UNION","United States Senator","Statewide","Republican","LOU BARLETTA","8,317","0","0","","","","","","","","",""
"2018 General Election","UNION","United States Senator","Statewide","Green","NEAL GALE","79","0","0","","","","","","","","",""
"2018 General Election","UNION","United States Senator","Statewide","Libertarian","DALE R KERNS JR","144","0","0","","","","","","","","",""
"2018 General Election","UNION","Governor","Statewide","Democratic","TOM WOLF","6,426","0","0","","","","","","","","",""
"2018 General Election","UNION","Governor","Statewide","Republican","SCOTT R WAGNER","7,676","0","0","","","","","","","","",""
"2018 General Election","UNION","Governor","Statewide","Green","PAUL GLOVER","93","0","0","","","","","","","","",""
"2018 General Election","UNION","Governor","Statewide","Libertarian","KEN V KRAWCHUK","201","0","0","","","","","","","","",""
"2018 General Election","VENANGO","United States Senator","Statewide","Democratic","BOB CASEY JR","6,945","0","0","","","","","","","","",""
"2018 General Election","VENANGO","United States Senator","Statewide","Republican","LOU BARLETTA","11,210","0","0","","","","","","","","",""
"2018 General Election","VENANGO","United States Senator","Statewide","Green","NEAL GALE","122","0","0","","","","","","","","",""
"2018 General Election","VENANGO","United States Senator","Statewide","Libertarian","DALE R KERNS JR","235","0","0","","","","","","","","",""
"2018 General Election","VENANGO","Governor","Statewide","Democratic","TOM WOLF","7,431","0","0","","","","","","","","",""
