"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2012 General Election","MONROE","Auditor General","StateWide","Libertarian","","1,700","0","0","","","","","","","","",""
"2012 General Election","MONROE","State Treasurer","StateWide","Republican","","24,347","0","0","","","","","","","","",""
"2012 General Election","MONROE","State Treasurer","StateWide","Democratic","","31,750","0","0","","","","","","","","",""
"2012 General Election","MONROE","State Treasurer","StateWide","Libertarian","","1,447","0","0","","","","","","","","",""
"2012 General Election","MONTGOMERY","Auditor General","StateWide","Republican","","178,215","0","0","","","","","","","","",""
"2012 General Election","MONTGOMERY","Auditor General","StateWide","Democratic","","208,899","0","0","","","","","","","","",""
"2012 General Election","MONTGOMERY","Auditor General","StateWide","Libertarian","","5,960","0","0","","","","","","","","",""
"2012 General Election","MONTGOMERY","State Treasurer","StateWide","Republican","","166,867","0","0","","","","","","","","",""
"2012 General Election","MONTGOMERY","State Treasurer","StateWide","Democratic","","220,392","0","0","","","","","","","","",""
"2012 General Election","MONTGOMERY","State Treasurer","StateWide","Libertarian","","5,657","0","0","","","","","","","","",""
"2012 General Election","MONTOUR","Auditor General","StateWide","Republican","","4,297","0","0","","","","","","","","",""
"2012 General Election","MONTOUR","Auditor General","StateWide","Democratic","","2,692","0","0","","","","","","","","",""
"2012 General Election","MONTOUR","Auditor General","StateWide","Libertarian","","518","0","0","","","","","","","","",""
"2012 General Election","MONTOUR","State Treasurer","StateWide","Republican","","4,133","0","0","","","","","","","","",""
"2012 General Election","MONTOUR","State Treasurer","StateWide","Democratic","","2,924","0","0","","","","","","","","",""
"2012 General Election","MONTOUR","State Treasurer","StateWide","Libertarian","","428","0","0","","","","","","","","",""
"2012 General Election","NORTHAMPTON","Auditor General","StateWide","Republican","","59,031","0","0","","","","","","","","",""
"2012 General Election","NORTHAMPTON","Auditor General","StateWide","Democratic","","59,490","0","0","","","","","","","","",""
"2012 General Election","NORTHAMPTON","Auditor General","StateWide","Libertarian","","3,037","0","0","","","","","","","","",""
"2012 General Election","NORTHAMPTON","State Treasurer","StateWide","Republican","","55,598","0","0","","","","","","","","",""
"2012 General Election","NORTHAMPTON","State Treasurer","StateWide","Democratic","","62,766","0","0","","","","","","","","",""
"2012 General Election","NORTHAMPTON","State Treasurer","StateWide","Libertarian","","2,818","0","0","","","","","","","","",""
"2012 General Election","NORTHUMBERLAND","Auditor General","StateWide","Republican","","17,778","0","0","","","","","","","","",""
"2012 General Election","NORTHUMBERLAND","Auditor General","StateWide","Democratic","","11,329","0","0","","","","","","","","",""
"2012 General Election","NORTHUMBERLAND","Auditor General","StateWide","Libertarian","","2,398","0","0","","","","","","","","",""
"2012 General Election","NORTHUMBERLAND","State Treasurer","StateWide","Republican","","17,102","0","0","","","","","","","","",""
"2012 General Election","NORTHUMBERLAND","State Treasurer","StateWide","Democratic","","12,765","0","0","","","","","","","","",""
"2012 General Election","NORTHUMBERLAND","State Treasurer","StateWide","Libertarian","","1,594","0","0","","","","","","","","",""
"2012 General Election","PERRY","Auditor General","StateWide","Republican","","12,499","0","0","","","","","","","","",""
"2012 General Election","PERRY","Auditor General","StateWide","Democratic","","5,122","0","0","","","","","","","","",""
"2012 General Election","PERRY","Auditor General","StateWide","Libertarian","","1,052","0","0","","","","","","","","",""
"2012 General Election","PERRY","State Treasurer","StateWide","Republican","","11,558","0","0","","","","","","","","",""
"2012 General Election","PERRY","State Treasurer","StateWide","Democratic","","6,134","0","0","","","","","","","","",""
"2012 General Election","PERRY","State Treasurer","StateWide","Libertarian","","937","0","0","","","","","","","","",""
"2012 General Election","PHILADELPHIA","Auditor General","StateWide","Republican","","95,235","0","0","","","","","","","","",""
"2012 General Election","PHILADELPHIA","Auditor General","StateWide","Democratic","","534,600","0","0","","","","","","","","",""
"2012 General Election","PHILADELPHIA","Auditor General","StateWide","Libertarian","","7,753","0","0","","","","","","","","",""
"2012 General Election","PHILADELPHIA","State Treasurer","StateWide","Republican","","84,825","0","0","","","","","","","","",""
"2012 General Election","PHILADELPHIA","State Treasurer","StateWide","Democratic","","544,002","0","0","","","","","","","","",""
"2012 General Election","PHILADELPHIA","State Treasurer","StateWide","Libertarian","","7,325","0","0","","","","","","","","",""
"2012 General Election","PIKE","Auditor General","StateWide","Republican","","12,230","0","0","","","","","","","","",""
"2012 General Election","PIKE","Auditor General","StateWide","Democratic","","9,012","0","0","","","","","","","","",""
"2012 General Election","PIKE","Auditor General","StateWide","Libertarian","","1,031","0","0","","","","","","","","",""
"2012 General Election","PIKE","State Treasurer","StateWide","Republican","","11,802","0","0","","","","","","","","",""
"2012 General Election","PIKE","State Treasurer","StateWide","Democratic","","9,433","0","0","","","","","","","","",""
"2012 General Election","PIKE","State Treasurer","StateWide","Libertarian","","931","0","0","","","","","","","","",""
"2012 General Election","POTTER","Auditor General","StateWide","Republican","","4,939","0","0","","","","","","","","",""
"2012 General Election","POTTER","Auditor General","StateWide","Democratic","","1,643","0","0","","","","","","","","",""
"2012 General Election","POTTER","Auditor General","StateWide","Libertarian","","374","0","0","","","","","","","","",""
"2012 General Election","POTTER","State Treasurer","StateWide","Republican","","4,744","0","0","","","","","","","","",""
"2012 General Election","POTTER","State Treasurer","StateWide","Democratic","","1,872","0","0","","","","","","","","",""
"2012 General Election","POTTER","State Treasurer","StateWide","Libertarian","","328","0","0","","","","","","","","",""
"2012 General Election","SCHUYLKILL","Auditor General","StateWide","Republican","","29,526","0","0","","","","","","","","",""
"2012 General Election","SCHUYLKILL","Auditor General","StateWide","Democratic","","22,636","0","0","","","","","","","","",""
"2012 General Election","SCHUYLKILL","Auditor General","StateWide","Libertarian","","3,701","0","0","","","","","","","","",""
"2012 General Election","SCHUYLKILL","State Treasurer","StateWide","Republican","","26,345","0","0","","","","","","","","",""
"2012 General Election","SCHUYLKILL","State Treasurer","StateWide","Democratic","","26,739","0","0","","","","","","","","",""
"2012 General Election","SCHUYLKILL","State Treasurer","StateWide","Libertarian","","2,798","0","0","","","","","","","","",""
"2012 General Election","SNYDER","Auditor General","StateWide","Republican","","9,633","0","0","","","","","","","","",""
"2012 General Election","SNYDER","Auditor General","StateWide","Democratic","","3,813","0","0","","","","","","","","",""
"2012 General Election","SNYDER","Auditor General","StateWide","Libertarian","","905","0","0","","","","","","","","",""
"2012 General Election","SNYDER","State Treasurer","StateWide","Republican","","9,270","0","0","","","","","","","","",""
"2012 General Election","SNYDER","State Treasurer","StateWide","Democratic","","4,228","0","0","","","","","","","","",""
"2012 General Election","SNYDER","State Treasurer","StateWide","Libertarian","","793","0","0","","","","","","","","",""
"2012 General Election","SOMERSET","Auditor General","StateWide","Republican","","21,042","0","0","","","","","","","","",""
"2012 General Election","SOMERSET","Auditor General","StateWide","Democratic","","10,067","0","0","","","","","","","","",""
"2012 General Election","SOMERSET","Auditor General","StateWide","Libertarian","","1,833","0","0","","","","","","","","",""
"2012 General Election","SOMERSET","State Treasurer","StateWide","Republican","","19,917","0","0","","","","","","","","",""
"2012 General Election","SOMERSET","State Treasurer","StateWide","Democratic","","11,154","0","0","","","","","","","","",""
"2012 General Election","SOMERSET","State Treasurer","StateWide","Libertarian","","1,702","0","0","","","","","","","","",""
"2012 General Election","SULLIVAN","Auditor General","StateWide","Republican","","1,673","0","0","","","","","","","","",""
"2012 General Election","SULLIVAN","Auditor General","StateWide","Democratic","","984","0","0","","","","","","","","",""
"2012 General Election","SULLIVAN","Auditor General","StateWide","Libertarian","","174","0","0","","","","","","","","",""
"2012 General Election","SULLIVAN","State Treasurer","StateWide","Republican","","1,639","0","0","","","","","","","","",""
"2012 General Election","SULLIVAN","State Treasurer","StateWide","Democratic","","1,062","0","0","","","","","","","","",""
"2012 General Election","SULLIVAN","State Treasurer","StateWide","Libertarian","","138","0","0","","","","","","","","",""
"2012 General Election","SUSQUEHANNA","Auditor General","StateWide","Republican","","10,542","0","0","","","","","","","","",""
"2012 General Election","SUSQUEHANNA","Auditor General","StateWide","Democratic","","5,818","0","0","","","","","","","","",""
"2012 General Election","SUSQUEHANNA","Auditor General","StateWide","Libertarian","","1,173","0","0","","","","","","","","",""
"2012 General Election","SUSQUEHANNA","State Treasurer","StateWide","Republican","","10,185","0","0","","","","","","","","",""
"2012 General Election","SUSQUEHANNA","State Treasurer","StateWide","Democratic","","6,287","0","0","","","","","","","","",""
"2012 General Election","SUSQUEHANNA","State Treasurer","StateWide","Libertarian","","977","0","0","","","","","","","","",""
"2012 General Election","TIOGA","Auditor General","StateWide","Republican","","11,146","0","0","","","","","","","","",""
"2012 General Election","TIOGA","Auditor General","StateWide","Democratic","","4,278","0","0","","","","","","","","",""
"2012 General Election","TIOGA","Auditor General","StateWide","Libertarian","","968","0","0","","","","","","","","",""
"2012 General Election","TIOGA","State Treasurer","StateWide","Republican","","10,952","0","0","","","","","","","","",""
"2012 General Election","TIOGA","State Treasurer","StateWide","Democratic","","4,735","0","0","","","","","","","","",""
"2012 General Election","TIOGA","State Treasurer","StateWide","Libertarian","","738","0","0","","","","","","","","",""
"2012 General Election","UNION","Auditor General","StateWide","Republican","","9,525","0","0","","","","","","","","",""
"2012 General Election","UNION","Auditor General","StateWide","Democratic","","5,288","0","0","","","","","","","","",""
"2012 General Election","UNION","Auditor General","StateWide","Libertarian","","845","0","0","","","","","","","","",""
"2012 General Election","UNION","State Treasurer","StateWide","Republican","","9,198","0","0","","","","","","","","",""
"2012 General Election","UNION","State Treasurer","StateWide","Democratic","","5,776","0","0","","","","","","","","",""
"2012 General Election","UNION","State Treasurer","StateWide","Libertarian","","660","0","0","","","","","","","","",""
"2012 General Election","VENANGO","Auditor General","StateWide","Republican","","13,144","0","0","","","","","","","","",""
"2012 General Election","VENANGO","Auditor General","StateWide","Democratic","","6,989","0","0","","","","","","","","",""
"2012 General Election","VENANGO","Auditor General","StateWide","Libertarian","","1,390","0","0","","","","","","","","",""
"2012 General Election","VENANGO","State Treasurer","StateWide","Republican","","12,016","0","0","","","","","","","","",""
"2012 General Election","VENANGO","State Treasurer","StateWide","Democratic","","7,623","0","0","","","","","","","","",""
"2012 General Election","VENANGO","State Treasurer","StateWide","Libertarian","","1,869","0","0","","","","","","","","",""
"2012 General Election","WARREN","Auditor General","StateWide","Republican","","9,401","0","0","","","","","","","","",""
"2012 General Election","WARREN","Auditor General","StateWide","Democratic","","5,774","0","0","","","","","","","","",""
"2012 General Election","WARREN","Auditor General","StateWide","Libertarian","","1,183","0","0","","","","","","","","",""
"2012 General Election","WARREN","State Treasurer","StateWide","Republican","","8,830","0","0","","","","","","","","",""
"2012 General Election","WARREN","State Treasurer","StateWide","Democratic","","6,440","0","0","","","","","","","","",""
"2012 General Election","WARREN","State Treasurer","StateWide","Libertarian","","996","0","0","","","","","","","","",""
"2012 General Election","WASHINGTON","Auditor General","StateWide","Republican","","47,292","0","0","","","","","","","","",""
"2012 General Election","WASHINGTON","Auditor General","StateWide","Democratic","","40,787","0","0","","","","","","","","",""
"2012 General Election","WASHINGTON","Auditor General","StateWide","Libertarian","","3,686","0","0","","","","","","","","",""
"2012 General Election","WASHINGTON","State Treasurer","StateWide","Republican","","48,794","0","0","","","","","","","","",""
"2012 General Election","WASHINGTON","State Treasurer","StateWide","Democratic","","40,201","0","0","","","","","","","","",""
"2012 General Election","WASHINGTON","State Treasurer","StateWide","Libertarian","","3,514","0","0","","","","","","","","",""
"2012 General Election","WAYNE","Auditor General","StateWide","Republican","","12,166","0","0","","","","","","","","",""
"2012 General Election","WAYNE","Auditor General","StateWide","Democratic","","7,487","0","0","","","","","","","","",""
"2012 General Election","WAYNE","Auditor General","StateWide","Libertarian","","1,232","0","0","","","","","","","","",""
"2012 General Election","WAYNE","State Treasurer","StateWide","Republican","","11,668","0","0","","","","","","","","",""
"2012 General Election","WAYNE","State Treasurer","StateWide","Democratic","","7,981","0","0","","","","","","","","",""
"2012 General Election","WAYNE","State Treasurer","StateWide","Libertarian","","1,066","0","0","","","","","","","","",""
"2012 General Election","WESTMORELAND","Auditor General","StateWide","Republican","","90,665","0","0","","","","","","","","",""
"2012 General Election","WESTMORELAND","Auditor General","StateWide","Democratic","","66,737","0","0","","","","","","","","",""
"2012 General Election","WESTMORELAND","Auditor General","StateWide","Libertarian","","6,503","0","0","","","","","","","","",""
"2012 General Election","WESTMORELAND","State Treasurer","StateWide","Republican","","86,283","0","0","","","","","","","","",""
"2012 General Election","WESTMORELAND","State Treasurer","StateWide","Democratic","","69,632","0","0","","","","","","","","",""
"2012 General Election","WESTMORELAND","State Treasurer","StateWide","Libertarian","","6,420","0","0","","","","","","","","",""
"2012 General Election","WYOMING","Auditor General","StateWide","Republican","","6,605","0","0","","","","","","","","",""
"2012 General Election","WYOMING","Auditor General","StateWide","Democratic","","4,205","0","0","","","","","","","","",""
"2012 General Election","WYOMING","Auditor General","StateWide","Libertarian","","727","0","0","","","","","","","","",""
"2012 General Election","WYOMING","State Treasurer","StateWide","Republican","","6,273","0","0","","","","","","","","",""
"2012 General Election","WYOMING","State Treasurer","StateWide","Democratic","","4,560","0","0","","","","","","","","",""
"2012 General Election","WYOMING","State Treasurer","StateWide","Libertarian","","639","0","0","","","","","","","","",""
"2012 General Election","YORK","Auditor General","StateWide","Republican","","102,865","0","0","","","","","","","","",""
"2012 General Election","YORK","Auditor General","StateWide","Democratic","","74,349","0","0","","","","","","","","",""
"2012 General Election","YORK","Auditor General","StateWide","Libertarian","","8,357","0","0","","","","","","","","",""
"2012 General Election","YORK","State Treasurer","StateWide","Republican","","104,367","0","0","","","","","","","","",""
"2012 General Election","YORK","State Treasurer","StateWide","Democratic","","70,846","0","0","","","","","","","","",""
"2012 General Election","YORK","State Treasurer","StateWide","Libertarian","","8,781","0","0","","","","","","","","",""
