"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2004 General Election","GREENE","Auditor General","StateWide","Green","","198","","","","","","","","","","",""
"2004 General Election","GREENE","Auditor General","StateWide","Constitution","","125","","","","","","","","","","",""
"2004 General Election","GREENE","State Treasurer","StateWide","Democratic","","11,043","","","","","","","","","","",""
"2004 General Election","GREENE","State Treasurer","StateWide","Republican","","4,190","","","","","","","","","","",""
"2004 General Election","GREENE","State Treasurer","StateWide","Libertarian","","179","","","","","","","","","","",""
"2004 General Election","GREENE","State Treasurer","StateWide","Green","","141","","","","","","","","","","",""
"2004 General Election","GREENE","State Treasurer","StateWide","Constitution","","77","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","Auditor General","StateWide","Democratic","","6,040","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","Auditor General","StateWide","Republican","","10,852","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","Auditor General","StateWide","Libertarian","","110","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","Auditor General","StateWide","Green","","261","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","Auditor General","StateWide","Constitution","","184","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","State Treasurer","StateWide","Democratic","","9,454","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","State Treasurer","StateWide","Republican","","7,803","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","State Treasurer","StateWide","Libertarian","","220","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","State Treasurer","StateWide","Green","","169","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","State Treasurer","StateWide","Constitution","","83","","","","","","","","","","",""
"2004 General Election","INDIANA","Auditor General","StateWide","Democratic","","18,018","","","","","","","","","","",""
"2004 General Election","INDIANA","Auditor General","StateWide","Republican","","16,240","","","","","","","","","","",""
"2004 General Election","INDIANA","Auditor General","StateWide","Libertarian","","357","","","","","","","","","","",""
"2004 General Election","INDIANA","Auditor General","StateWide","Green","","418","","","","","","","","","","",""
"2004 General Election","INDIANA","Auditor General","StateWide","Constitution","","270","","","","","","","","","","",""
"2004 General Election","INDIANA","State Treasurer","StateWide","Democratic","","22,805","","","","","","","","","","",""
"2004 General Election","INDIANA","State Treasurer","StateWide","Republican","","12,158","","","","","","","","","","",""
"2004 General Election","INDIANA","State Treasurer","StateWide","Libertarian","","433","","","","","","","","","","",""
"2004 General Election","INDIANA","State Treasurer","StateWide","Green","","250","","","","","","","","","","",""
"2004 General Election","INDIANA","State Treasurer","StateWide","Constitution","","150","","","","","","","","","","",""
"2004 General Election","JEFFERSON","Auditor General","StateWide","Democratic","","7,155","","","","","","","","","","",""
"2004 General Election","JEFFERSON","Auditor General","StateWide","Republican","","11,362","","","","","","","","","","",""
"2004 General Election","JEFFERSON","Auditor General","StateWide","Libertarian","","219","","","","","","","","","","",""
"2004 General Election","JEFFERSON","Auditor General","StateWide","Green","","139","","","","","","","","","","",""
"2004 General Election","JEFFERSON","Auditor General","StateWide","Constitution","","179","","","","","","","","","","",""
"2004 General Election","JEFFERSON","State Treasurer","StateWide","Democratic","","10,283","","","","","","","","","","",""
"2004 General Election","JEFFERSON","State Treasurer","StateWide","Republican","","8,442","","","","","","","","","","",""
"2004 General Election","JEFFERSON","State Treasurer","StateWide","Libertarian","","326","","","","","","","","","","",""
"2004 General Election","JEFFERSON","State Treasurer","StateWide","Green","","93","","","","","","","","","","",""
"2004 General Election","JEFFERSON","State Treasurer","StateWide","Constitution","","140","","","","","","","","","","",""
"2004 General Election","JUNIATA","Auditor General","StateWide","Democratic","","3,244","","","","","","","","","","",""
"2004 General Election","JUNIATA","Auditor General","StateWide","Republican","","6,097","","","","","","","","","","",""
"2004 General Election","JUNIATA","Auditor General","StateWide","Libertarian","","114","","","","","","","","","","",""
"2004 General Election","JUNIATA","Auditor General","StateWide","Green","","113","","","","","","","","","","",""
"2004 General Election","JUNIATA","Auditor General","StateWide","Constitution","","69","","","","","","","","","","",""
"2004 General Election","JUNIATA","State Treasurer","StateWide","Democratic","","5,056","","","","","","","","","","",""
"2004 General Election","JUNIATA","State Treasurer","StateWide","Republican","","4,590","","","","","","","","","","",""
"2004 General Election","JUNIATA","State Treasurer","StateWide","Libertarian","","158","","","","","","","","","","",""
"2004 General Election","JUNIATA","State Treasurer","StateWide","Green","","44","","","","","","","","","","",""
"2004 General Election","JUNIATA","State Treasurer","StateWide","Constitution","","51","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Auditor General","StateWide","Democratic","","44,084","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Auditor General","StateWide","Republican","","50,350","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Auditor General","StateWide","Libertarian","","1,251","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Auditor General","StateWide","Green","","560","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Auditor General","StateWide","Constitution","","236","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","State Treasurer","StateWide","Democratic","","74,142","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","State Treasurer","StateWide","Republican","","24,945","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","State Treasurer","StateWide","Libertarian","","1,039","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","State Treasurer","StateWide","Green","","344","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","State Treasurer","StateWide","Constitution","","216","","","","","","","","","","",""
"2004 General Election","LANCASTER","Auditor General","StateWide","Democratic","","65,316","","","","","","","","","","",""
"2004 General Election","LANCASTER","Auditor General","StateWide","Republican","","138,377","","","","","","","","","","",""
"2004 General Election","LANCASTER","Auditor General","StateWide","Libertarian","","1,548","","","","","","","","","","",""
"2004 General Election","LANCASTER","Auditor General","StateWide","Green","","1,811","","","","","","","","","","",""
"2004 General Election","LANCASTER","Auditor General","StateWide","Constitution","","1,039","","","","","","","","","","",""
"2004 General Election","LANCASTER","State Treasurer","StateWide","Democratic","","91,766","","","","","","","","","","",""
"2004 General Election","LANCASTER","State Treasurer","StateWide","Republican","","115,714","","","","","","","","","","",""
"2004 General Election","LANCASTER","State Treasurer","StateWide","Libertarian","","2,515","","","","","","","","","","",""
"2004 General Election","LANCASTER","State Treasurer","StateWide","Green","","1,445","","","","","","","","","","",""
"2004 General Election","LANCASTER","State Treasurer","StateWide","Constitution","","972","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Auditor General","StateWide","Democratic","","23,826","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Auditor General","StateWide","Republican","","16,572","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Auditor General","StateWide","Libertarian","","350","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Auditor General","StateWide","Green","","365","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Auditor General","StateWide","Constitution","","313","","","","","","","","","","",""
"2004 General Election","LAWRENCE","State Treasurer","StateWide","Democratic","","28,399","","","","","","","","","","",""
"2004 General Election","LAWRENCE","State Treasurer","StateWide","Republican","","12,676","","","","","","","","","","",""
"2004 General Election","LAWRENCE","State Treasurer","StateWide","Libertarian","","522","","","","","","","","","","",""
"2004 General Election","LAWRENCE","State Treasurer","StateWide","Green","","248","","","","","","","","","","",""
"2004 General Election","LAWRENCE","State Treasurer","StateWide","Constitution","","175","","","","","","","","","","",""
"2004 General Election","LEBANON","Auditor General","StateWide","Democratic","","15,674","","","","","","","","","","",""
"2004 General Election","LEBANON","Auditor General","StateWide","Republican","","32,973","","","","","","","","","","",""
"2004 General Election","LEBANON","Auditor General","StateWide","Libertarian","","619","","","","","","","","","","",""
"2004 General Election","LEBANON","Auditor General","StateWide","Green","","362","","","","","","","","","","",""
"2004 General Election","LEBANON","Auditor General","StateWide","Constitution","","325","","","","","","","","","","",""
"2004 General Election","LEBANON","State Treasurer","StateWide","Democratic","","24,700","","","","","","","","","","",""
"2004 General Election","LEBANON","State Treasurer","StateWide","Republican","","25,957","","","","","","","","","","",""
"2004 General Election","LEBANON","State Treasurer","StateWide","Libertarian","","837","","","","","","","","","","",""
"2004 General Election","LEBANON","State Treasurer","StateWide","Green","","256","","","","","","","","","","",""
"2004 General Election","LEBANON","State Treasurer","StateWide","Constitution","","243","","","","","","","","","","",""
"2004 General Election","LEHIGH","Auditor General","StateWide","Democratic","","64,045","","","","","","","","","","",""
"2004 General Election","LEHIGH","Auditor General","StateWide","Republican","","62,656","","","","","","","","","","",""
"2004 General Election","LEHIGH","Auditor General","StateWide","Libertarian","","1,300","","","","","","","","","","",""
"2004 General Election","LEHIGH","Auditor General","StateWide","Green","","1,337","","","","","","","","","","",""
"2004 General Election","LEHIGH","Auditor General","StateWide","Constitution","","821","","","","","","","","","","",""
"2004 General Election","LEHIGH","State Treasurer","StateWide","Democratic","","77,421","","","","","","","","","","",""
"2004 General Election","LEHIGH","State Treasurer","StateWide","Republican","","52,557","","","","","","","","","","",""
"2004 General Election","LEHIGH","State Treasurer","StateWide","Libertarian","","1,611","","","","","","","","","","",""
"2004 General Election","LEHIGH","State Treasurer","StateWide","Green","","1,134","","","","","","","","","","",""
"2004 General Election","LEHIGH","State Treasurer","StateWide","Constitution","","496","","","","","","","","","","",""
"2004 General Election","LUZERNE","Auditor General","StateWide","Democratic","","59,309","","","","","","","","","","",""
"2004 General Election","LUZERNE","Auditor General","StateWide","Republican","","54,644","","","","","","","","","","",""
"2004 General Election","LUZERNE","Auditor General","StateWide","Libertarian","","1,508","","","","","","","","","","",""
"2004 General Election","LUZERNE","Auditor General","StateWide","Green","","1,109","","","","","","","","","","",""
"2004 General Election","LUZERNE","Auditor General","StateWide","Constitution","","566","","","","","","","","","","",""
"2004 General Election","LUZERNE","State Treasurer","StateWide","Democratic","","82,865","","","","","","","","","","",""
"2004 General Election","LUZERNE","State Treasurer","StateWide","Republican","","40,418","","","","","","","","","","",""
"2004 General Election","LUZERNE","State Treasurer","StateWide","Libertarian","","1,419","","","","","","","","","","",""
"2004 General Election","LUZERNE","State Treasurer","StateWide","Green","","708","","","","","","","","","","",""
"2004 General Election","LUZERNE","State Treasurer","StateWide","Constitution","","436","","","","","","","","","","",""
"2004 General Election","LYCOMING","Auditor General","StateWide","Democratic","","14,921","","","","","","","","","","",""
"2004 General Election","LYCOMING","Auditor General","StateWide","Republican","","30,672","","","","","","","","","","",""
"2004 General Election","LYCOMING","Auditor General","StateWide","Libertarian","","442","","","","","","","","","","",""
"2004 General Election","LYCOMING","Auditor General","StateWide","Green","","419","","","","","","","","","","",""
"2004 General Election","LYCOMING","Auditor General","StateWide","Constitution","","270","","","","","","","","","","",""
"2004 General Election","LYCOMING","State Treasurer","StateWide","Democratic","","21,260","","","","","","","","","","",""
"2004 General Election","LYCOMING","State Treasurer","StateWide","Republican","","25,530","","","","","","","","","","",""
"2004 General Election","LYCOMING","State Treasurer","StateWide","Libertarian","","511","","","","","","","","","","",""
"2004 General Election","LYCOMING","State Treasurer","StateWide","Green","","329","","","","","","","","","","",""
"2004 General Election","LYCOMING","State Treasurer","StateWide","Constitution","","193","","","","","","","","","","",""
"2004 General Election","McKEAN","Auditor General","StateWide","Democratic","","5,468","","","","","","","","","","",""
"2004 General Election","McKEAN","Auditor General","StateWide","Republican","","9,552","","","","","","","","","","",""
"2004 General Election","McKEAN","Auditor General","StateWide","Libertarian","","183","","","","","","","","","","",""
"2004 General Election","McKEAN","Auditor General","StateWide","Green","","112","","","","","","","","","","",""
"2004 General Election","McKEAN","Auditor General","StateWide","Constitution","","80","","","","","","","","","","",""
"2004 General Election","McKEAN","State Treasurer","StateWide","Democratic","","6,721","","","","","","","","","","",""
"2004 General Election","McKEAN","State Treasurer","StateWide","Republican","","8,833","","","","","","","","","","",""
"2004 General Election","McKEAN","State Treasurer","StateWide","Libertarian","","229","","","","","","","","","","",""
"2004 General Election","McKEAN","State Treasurer","StateWide","Green","","85","","","","","","","","","","",""
"2004 General Election","McKEAN","State Treasurer","StateWide","Constitution","","86","","","","","","","","","","",""
"2004 General Election","MERCER","Auditor General","StateWide","Democratic","","25,805","","","","","","","","","","",""
"2004 General Election","MERCER","Auditor General","StateWide","Republican","","22,681","","","","","","","","","","",""
"2004 General Election","MERCER","Auditor General","StateWide","Libertarian","","506","","","","","","","","","","",""
"2004 General Election","MERCER","Auditor General","StateWide","Green","","494","","","","","","","","","","",""
"2004 General Election","MERCER","Auditor General","StateWide","Constitution","","476","","","","","","","","","","",""
"2004 General Election","MERCER","State Treasurer","StateWide","Democratic","","30,231","","","","","","","","","","",""
"2004 General Election","MERCER","State Treasurer","StateWide","Republican","","19,411","","","","","","","","","","",""
"2004 General Election","MERCER","State Treasurer","StateWide","Libertarian","","649","","","","","","","","","","",""
"2004 General Election","MERCER","State Treasurer","StateWide","Green","","333","","","","","","","","","","",""
"2004 General Election","MERCER","State Treasurer","StateWide","Constitution","","295","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Auditor General","StateWide","Democratic","","4,700","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Auditor General","StateWide","Republican","","10,616","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Auditor General","StateWide","Libertarian","","189","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Auditor General","StateWide","Green","","96","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Auditor General","StateWide","Constitution","","83","","","","","","","","","","",""
"2004 General Election","MIFFLIN","State Treasurer","StateWide","Democratic","","7,389","","","","","","","","","","",""
"2004 General Election","MIFFLIN","State Treasurer","StateWide","Republican","","8,237","","","","","","","","","","",""
"2004 General Election","MIFFLIN","State Treasurer","StateWide","Libertarian","","254","","","","","","","","","","",""
"2004 General Election","MIFFLIN","State Treasurer","StateWide","Green","","56","","","","","","","","","","",""
"2004 General Election","MIFFLIN","State Treasurer","StateWide","Constitution","","58","","","","","","","","","","",""
"2004 General Election","MONROE","Auditor General","StateWide","Democratic","","24,447","","","","","","","","","","",""
"2004 General Election","MONROE","Auditor General","StateWide","Republican","","25,693","","","","","","","","","","",""
"2004 General Election","MONROE","Auditor General","StateWide","Libertarian","","505","","","","","","","","","","",""
"2004 General Election","MONROE","Auditor General","StateWide","Green","","541","","","","","","","","","","",""
"2004 General Election","MONROE","Auditor General","StateWide","Constitution","","229","","","","","","","","","","",""
"2004 General Election","MONROE","State Treasurer","StateWide","Democratic","","29,159","","","","","","","","","","",""
"2004 General Election","MONROE","State Treasurer","StateWide","Republican","","22,272","","","","","","","","","","",""
"2004 General Election","MONROE","State Treasurer","StateWide","Libertarian","","610","","","","","","","","","","",""
"2004 General Election","MONROE","State Treasurer","StateWide","Green","","386","","","","","","","","","","",""
"2004 General Election","MONROE","State Treasurer","StateWide","Constitution","","166","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Auditor General","StateWide","Democratic","","195,568","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Auditor General","StateWide","Republican","","170,230","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Auditor General","StateWide","Libertarian","","3,872","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Auditor General","StateWide","Green","","3,479","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Auditor General","StateWide","Constitution","","1,163","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","State Treasurer","StateWide","Democratic","","221,715","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","State Treasurer","StateWide","Republican","","150,271","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","State Treasurer","StateWide","Libertarian","","4,004","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","State Treasurer","StateWide","Green","","2,993","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","State Treasurer","StateWide","Constitution","","956","","","","","","","","","","",""
"2004 General Election","MONTOUR","Auditor General","StateWide","Democratic","","2,840","","","","","","","","","","",""
"2004 General Election","MONTOUR","Auditor General","StateWide","Republican","","4,189","","","","","","","","","","",""
"2004 General Election","MONTOUR","Auditor General","StateWide","Libertarian","","105","","","","","","","","","","",""
"2004 General Election","MONTOUR","Auditor General","StateWide","Green","","82","","","","","","","","","","",""
"2004 General Election","MONTOUR","Auditor General","StateWide","Constitution","","44","","","","","","","","","","",""
"2004 General Election","MONTOUR","State Treasurer","StateWide","Democratic","","4,058","","","","","","","","","","",""
"2004 General Election","MONTOUR","State Treasurer","StateWide","Republican","","3,152","","","","","","","","","","",""
"2004 General Election","MONTOUR","State Treasurer","StateWide","Libertarian","","125","","","","","","","","","","",""
"2004 General Election","MONTOUR","State Treasurer","StateWide","Green","","50","","","","","","","","","","",""
"2004 General Election","MONTOUR","State Treasurer","StateWide","Constitution","","26","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Auditor General","StateWide","Democratic","","57,789","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Auditor General","StateWide","Republican","","53,796","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Auditor General","StateWide","Libertarian","","1,317","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Auditor General","StateWide","Green","","1,191","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Auditor General","StateWide","Constitution","","656","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","State Treasurer","StateWide","Democratic","","68,241","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","State Treasurer","StateWide","Republican","","45,653","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","State Treasurer","StateWide","Libertarian","","1,430","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","State Treasurer","StateWide","Green","","1,001","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","State Treasurer","StateWide","Constitution","","440","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Auditor General","StateWide","Democratic","","13,755","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Auditor General","StateWide","Republican","","18,538","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Auditor General","StateWide","Libertarian","","365","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Auditor General","StateWide","Green","","322","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Auditor General","StateWide","Constitution","","305","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","State Treasurer","StateWide","Democratic","","19,281","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","State Treasurer","StateWide","Republican","","14,913","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","State Treasurer","StateWide","Libertarian","","481","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","State Treasurer","StateWide","Green","","215","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","State Treasurer","StateWide","Constitution","","174","","","","","","","","","","",""
"2004 General Election","PERRY","Auditor General","StateWide","Democratic","","5,447","","","","","","","","","","",""
"2004 General Election","PERRY","Auditor General","StateWide","Republican","","12,510","","","","","","","","","","",""
"2004 General Election","PERRY","Auditor General","StateWide","Libertarian","","235","","","","","","","","","","",""
"2004 General Election","PERRY","Auditor General","StateWide","Green","","231","","","","","","","","","","",""
"2004 General Election","PERRY","Auditor General","StateWide","Constitution","","189","","","","","","","","","","",""
"2004 General Election","PERRY","State Treasurer","StateWide","Democratic","","9,390","","","","","","","","","","",""
"2004 General Election","PERRY","State Treasurer","StateWide","Republican","","9,025","","","","","","","","","","",""
"2004 General Election","PERRY","State Treasurer","StateWide","Libertarian","","373","","","","","","","","","","",""
"2004 General Election","PERRY","State Treasurer","StateWide","Green","","130","","","","","","","","","","",""
"2004 General Election","PERRY","State Treasurer","StateWide","Constitution","","118","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Auditor General","StateWide","Democratic","","493,841","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Auditor General","StateWide","Republican","","107,308","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Auditor General","StateWide","Libertarian","","3,419","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Auditor General","StateWide","Green","","6,094","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Auditor General","StateWide","Constitution","","1,634","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","State Treasurer","StateWide","Democratic","","524,471","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","State Treasurer","StateWide","Republican","","90,687","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","State Treasurer","StateWide","Libertarian","","3,822","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","State Treasurer","StateWide","Green","","5,258","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","State Treasurer","StateWide","Constitution","","1,058","","","","","","","","","","",""
"2004 General Election","PIKE","Auditor General","StateWide","Democratic","","7,956","","","","","","","","","","",""
"2004 General Election","PIKE","Auditor General","StateWide","Republican","","11,551","","","","","","","","","","",""
"2004 General Election","PIKE","Auditor General","StateWide","Libertarian","","222","","","","","","","","","","",""
"2004 General Election","PIKE","Auditor General","StateWide","Green","","168","","","","","","","","","","",""
"2004 General Election","PIKE","Auditor General","StateWide","Constitution","","55","","","","","","","","","","",""
"2004 General Election","PIKE","State Treasurer","StateWide","Democratic","","8,968","","","","","","","","","","",""
"2004 General Election","PIKE","State Treasurer","StateWide","Republican","","10,769","","","","","","","","","","",""
"2004 General Election","PIKE","State Treasurer","StateWide","Libertarian","","243","","","","","","","","","","",""
"2004 General Election","PIKE","State Treasurer","StateWide","Green","","141","","","","","","","","","","",""
"2004 General Election","PIKE","State Treasurer","StateWide","Constitution","","48","","","","","","","","","","",""
"2004 General Election","POTTER","Auditor General","StateWide","Democratic","","2,302","","","","","","","","","","",""
"2004 General Election","POTTER","Auditor General","StateWide","Republican","","5,027","","","","","","","","","","",""
"2004 General Election","POTTER","Auditor General","StateWide","Libertarian","","86","","","","","","","","","","",""
"2004 General Election","POTTER","Auditor General","StateWide","Green","","64","","","","","","","","","","",""
"2004 General Election","POTTER","Auditor General","StateWide","Constitution","","76","","","","","","","","","","",""
"2004 General Election","POTTER","State Treasurer","StateWide","Democratic","","3,054","","","","","","","","","","",""
"2004 General Election","POTTER","State Treasurer","StateWide","Republican","","4,349","","","","","","","","","","",""
"2004 General Election","POTTER","State Treasurer","StateWide","Libertarian","","129","","","","","","","","","","",""
"2004 General Election","POTTER","State Treasurer","StateWide","Green","","45","","","","","","","","","","",""
"2004 General Election","POTTER","State Treasurer","StateWide","Constitution","","69","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Auditor General","StateWide","Democratic","","29,030","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Auditor General","StateWide","Republican","","31,688","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Auditor General","StateWide","Libertarian","","713","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Auditor General","StateWide","Green","","797","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Auditor General","StateWide","Constitution","","452","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","State Treasurer","StateWide","Democratic","","40,023","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","State Treasurer","StateWide","Republican","","22,434","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","State Treasurer","StateWide","Libertarian","","782","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","State Treasurer","StateWide","Green","","427","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","State Treasurer","StateWide","Constitution","","297","","","","","","","","","","",""
"2004 General Election","SNYDER","Auditor General","StateWide","Democratic","","4,277","","","","","","","","","","",""
"2004 General Election","SNYDER","Auditor General","StateWide","Republican","","9,479","","","","","","","","","","",""
"2004 General Election","SNYDER","Auditor General","StateWide","Libertarian","","124","","","","","","","","","","",""
"2004 General Election","SNYDER","Auditor General","StateWide","Green","","147","","","","","","","","","","",""
"2004 General Election","SNYDER","Auditor General","StateWide","Constitution","","98","","","","","","","","","","",""
"2004 General Election","SNYDER","State Treasurer","StateWide","Democratic","","6,465","","","","","","","","","","",""
"2004 General Election","SNYDER","State Treasurer","StateWide","Republican","","7,468","","","","","","","","","","",""
"2004 General Election","SNYDER","State Treasurer","StateWide","Libertarian","","279","","","","","","","","","","",""
"2004 General Election","SNYDER","State Treasurer","StateWide","Green","","107","","","","","","","","","","",""
"2004 General Election","SNYDER","State Treasurer","StateWide","Constitution","","93","","","","","","","","","","",""
"2004 General Election","SOMERSET","Auditor General","StateWide","Democratic","","16,141","","","","","","","","","","",""
"2004 General Election","SOMERSET","Auditor General","StateWide","Republican","","18,824","","","","","","","","","","",""
"2004 General Election","SOMERSET","Auditor General","StateWide","Libertarian","","217","","","","","","","","","","",""
"2004 General Election","SOMERSET","Auditor General","StateWide","Green","","269","","","","","","","","","","",""
"2004 General Election","SOMERSET","Auditor General","StateWide","Constitution","","233","","","","","","","","","","",""
"2004 General Election","SOMERSET","State Treasurer","StateWide","Democratic","","22,484","","","","","","","","","","",""
"2004 General Election","SOMERSET","State Treasurer","StateWide","Republican","","12,945","","","","","","","","","","",""
"2004 General Election","SOMERSET","State Treasurer","StateWide","Libertarian","","356","","","","","","","","","","",""
"2004 General Election","SOMERSET","State Treasurer","StateWide","Green","","141","","","","","","","","","","",""
"2004 General Election","SOMERSET","State Treasurer","StateWide","Constitution","","158","","","","","","","","","","",""
"2004 General Election","SULLIVAN","Auditor General","StateWide","Democratic","","1,149","","","","","","","","","","",""
"2004 General Election","SULLIVAN","Auditor General","StateWide","Republican","","1,836","","","","","","","","","","",""
"2004 General Election","SULLIVAN","Auditor General","StateWide","Libertarian","","46","","","","","","","","","","",""
"2004 General Election","SULLIVAN","Auditor General","StateWide","Green","","40","","","","","","","","","","",""
"2004 General Election","SULLIVAN","Auditor General","StateWide","Constitution","","19","","","","","","","","","","",""
"2004 General Election","SULLIVAN","State Treasurer","StateWide","Democratic","","1,575","","","","","","","","","","",""
"2004 General Election","SULLIVAN","State Treasurer","StateWide","Republican","","1,527","","","","","","","","","","",""
"2004 General Election","SULLIVAN","State Treasurer","StateWide","Libertarian","","41","","","","","","","","","","",""
"2004 General Election","SULLIVAN","State Treasurer","StateWide","Green","","31","","","","","","","","","","",""
"2004 General Election","SULLIVAN","State Treasurer","StateWide","Constitution","","11","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Auditor General","StateWide","Democratic","","6,538","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Auditor General","StateWide","Republican","","11,271","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Auditor General","StateWide","Libertarian","","174","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Auditor General","StateWide","Green","","330","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Auditor General","StateWide","Constitution","","119","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","State Treasurer","StateWide","Democratic","","9,827","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","State Treasurer","StateWide","Republican","","8,342","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","State Treasurer","StateWide","Libertarian","","232","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","State Treasurer","StateWide","Green","","187","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","State Treasurer","StateWide","Constitution","","104","","","","","","","","","","",""
"2004 General Election","TIOGA","Auditor General","StateWide","Democratic","","5,050","","","","","","","","","","",""
"2004 General Election","TIOGA","Auditor General","StateWide","Republican","","10,901","","","","","","","","","","",""
"2004 General Election","TIOGA","Auditor General","StateWide","Libertarian","","197","","","","","","","","","","",""
"2004 General Election","TIOGA","Auditor General","StateWide","Green","","265","","","","","","","","","","",""
