"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2016 Presidential Election","FRANKLIN","State Treasurer","Statewide","Libertarian","JAMES BABB","2,157","0","0","","","","","","","","",""
"2016 Presidential Election","FULTON","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","1,078","0","0","","","","","","","","",""
"2016 Presidential Election","FULTON","Auditor General","Statewide","Republican","JOHN BROWN","5,023","0","0","","","","","","","","",""
"2016 Presidential Election","FULTON","Auditor General","Statewide","Green","JOHN J SWEENEY","266","0","0","","","","","","","","",""
"2016 Presidential Election","FULTON","Auditor General","Statewide","Libertarian","ROY A MINET","137","0","0","","","","","","","","",""
"2016 Presidential Election","FULTON","State Treasurer","Statewide","Democratic","JOE TORSELLA","1,203","0","0","","","","","","","","",""
"2016 Presidential Election","FULTON","State Treasurer","Statewide","Republican","OTTO VOIT","4,887","0","0","","","","","","","","",""
"2016 Presidential Election","FULTON","State Treasurer","Statewide","Green","KRISTIN COMBS","259","0","0","","","","","","","","",""
"2016 Presidential Election","FULTON","State Treasurer","Statewide","Libertarian","JAMES BABB","178","0","0","","","","","","","","",""
"2016 Presidential Election","GREENE","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","6,547","0","0","","","","","","","","",""
"2016 Presidential Election","GREENE","Auditor General","Statewide","Republican","JOHN BROWN","7,489","0","0","","","","","","","","",""
"2016 Presidential Election","GREENE","Auditor General","Statewide","Green","JOHN J SWEENEY","615","0","0","","","","","","","","",""
"2016 Presidential Election","GREENE","Auditor General","Statewide","Libertarian","ROY A MINET","348","0","0","","","","","","","","",""
"2016 Presidential Election","GREENE","State Treasurer","Statewide","Democratic","JOE TORSELLA","6,734","0","0","","","","","","","","",""
"2016 Presidential Election","GREENE","State Treasurer","Statewide","Republican","OTTO VOIT","7,175","0","0","","","","","","","","",""
"2016 Presidential Election","GREENE","State Treasurer","Statewide","Green","KRISTIN COMBS","608","0","0","","","","","","","","",""
"2016 Presidential Election","GREENE","State Treasurer","Statewide","Libertarian","JAMES BABB","380","0","0","","","","","","","","",""
"2016 Presidential Election","HUNTINGDON","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","5,595","0","0","","","","","","","","",""
"2016 Presidential Election","HUNTINGDON","Auditor General","Statewide","Republican","JOHN BROWN","12,435","0","0","","","","","","","","",""
"2016 Presidential Election","HUNTINGDON","Auditor General","Statewide","Green","JOHN J SWEENEY","646","0","0","","","","","","","","",""
"2016 Presidential Election","HUNTINGDON","Auditor General","Statewide","Libertarian","ROY A MINET","579","0","0","","","","","","","","",""
"2016 Presidential Election","HUNTINGDON","State Treasurer","Statewide","Democratic","JOE TORSELLA","5,719","0","0","","","","","","","","",""
"2016 Presidential Election","HUNTINGDON","State Treasurer","Statewide","Republican","OTTO VOIT","12,079","0","0","","","","","","","","",""
"2016 Presidential Election","HUNTINGDON","State Treasurer","Statewide","Green","KRISTIN COMBS","826","0","0","","","","","","","","",""
"2016 Presidential Election","HUNTINGDON","State Treasurer","Statewide","Libertarian","JAMES BABB","593","0","0","","","","","","","","",""
"2016 Presidential Election","INDIANA","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","14,815","0","0","","","","","","","","",""
"2016 Presidential Election","INDIANA","Auditor General","Statewide","Republican","JOHN BROWN","19,593","0","0","","","","","","","","",""
"2016 Presidential Election","INDIANA","Auditor General","Statewide","Green","JOHN J SWEENEY","1,482","0","0","","","","","","","","",""
"2016 Presidential Election","INDIANA","Auditor General","Statewide","Libertarian","ROY A MINET","1,179","0","0","","","","","","","","",""
"2016 Presidential Election","INDIANA","State Treasurer","Statewide","Democratic","JOE TORSELLA","14,884","0","0","","","","","","","","",""
"2016 Presidential Election","INDIANA","State Treasurer","Statewide","Republican","OTTO VOIT","19,112","0","0","","","","","","","","",""
"2016 Presidential Election","INDIANA","State Treasurer","Statewide","Green","KRISTIN COMBS","1,816","0","0","","","","","","","","",""
"2016 Presidential Election","INDIANA","State Treasurer","Statewide","Libertarian","JAMES BABB","1,162","0","0","","","","","","","","",""
"2016 Presidential Election","JEFFERSON","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","5,136","0","0","","","","","","","","",""
"2016 Presidential Election","JEFFERSON","Auditor General","Statewide","Republican","JOHN BROWN","12,769","0","0","","","","","","","","",""
"2016 Presidential Election","JEFFERSON","Auditor General","Statewide","Green","JOHN J SWEENEY","574","0","0","","","","","","","","",""
"2016 Presidential Election","JEFFERSON","Auditor General","Statewide","Libertarian","ROY A MINET","516","0","0","","","","","","","","",""
"2016 Presidential Election","JEFFERSON","State Treasurer","Statewide","Democratic","JOE TORSELLA","5,125","0","0","","","","","","","","",""
"2016 Presidential Election","JEFFERSON","State Treasurer","Statewide","Republican","OTTO VOIT","12,697","0","0","","","","","","","","",""
"2016 Presidential Election","JEFFERSON","State Treasurer","Statewide","Green","KRISTIN COMBS","665","0","0","","","","","","","","",""
"2016 Presidential Election","JEFFERSON","State Treasurer","Statewide","Libertarian","JAMES BABB","580","0","0","","","","","","","","",""
"2016 Presidential Election","JUNIATA","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","2,706","0","0","","","","","","","","",""
"2016 Presidential Election","JUNIATA","Auditor General","Statewide","Republican","JOHN BROWN","6,883","0","0","","","","","","","","",""
"2016 Presidential Election","JUNIATA","Auditor General","Statewide","Green","JOHN J SWEENEY","363","0","0","","","","","","","","",""
"2016 Presidential Election","JUNIATA","Auditor General","Statewide","Libertarian","ROY A MINET","281","0","0","","","","","","","","",""
"2016 Presidential Election","JUNIATA","State Treasurer","Statewide","Democratic","JOE TORSELLA","2,572","0","0","","","","","","","","",""
"2016 Presidential Election","JUNIATA","State Treasurer","Statewide","Republican","OTTO VOIT","6,922","0","0","","","","","","","","",""
"2016 Presidential Election","JUNIATA","State Treasurer","Statewide","Green","KRISTIN COMBS","370","0","0","","","","","","","","",""
"2016 Presidential Election","JUNIATA","State Treasurer","Statewide","Libertarian","JAMES BABB","310","0","0","","","","","","","","",""
"2016 Presidential Election","LACKAWANNA","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","60,392","0","0","","","","","","","","",""
"2016 Presidential Election","LACKAWANNA","Auditor General","Statewide","Republican","JOHN BROWN","31,676","0","0","","","","","","","","",""
"2016 Presidential Election","LACKAWANNA","Auditor General","Statewide","Green","JOHN J SWEENEY","3,894","0","0","","","","","","","","",""
"2016 Presidential Election","LACKAWANNA","Auditor General","Statewide","Libertarian","ROY A MINET","2,542","0","0","","","","","","","","",""
"2016 Presidential Election","LACKAWANNA","State Treasurer","Statewide","Democratic","JOE TORSELLA","59,033","0","0","","","","","","","","",""
"2016 Presidential Election","LACKAWANNA","State Treasurer","Statewide","Republican","OTTO VOIT","31,715","0","0","","","","","","","","",""
"2016 Presidential Election","LACKAWANNA","State Treasurer","Statewide","Green","KRISTIN COMBS","4,282","0","0","","","","","","","","",""
"2016 Presidential Election","LACKAWANNA","State Treasurer","Statewide","Libertarian","JAMES BABB","2,549","0","0","","","","","","","","",""
"2016 Presidential Election","LANCASTER","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","89,401","0","0","","","","","","","","",""
"2016 Presidential Election","LANCASTER","Auditor General","Statewide","Republican","JOHN BROWN","133,936","0","0","","","","","","","","",""
"2016 Presidential Election","LANCASTER","Auditor General","Statewide","Green","JOHN J SWEENEY","7,465","0","0","","","","","","","","",""
"2016 Presidential Election","LANCASTER","Auditor General","Statewide","Libertarian","ROY A MINET","7,453","0","0","","","","","","","","",""
"2016 Presidential Election","LANCASTER","State Treasurer","Statewide","Democratic","JOE TORSELLA","86,810","0","0","","","","","","","","",""
"2016 Presidential Election","LANCASTER","State Treasurer","Statewide","Republican","OTTO VOIT","134,280","0","0","","","","","","","","",""
"2016 Presidential Election","LANCASTER","State Treasurer","Statewide","Green","KRISTIN COMBS","8,923","0","0","","","","","","","","",""
"2016 Presidential Election","LANCASTER","State Treasurer","Statewide","Libertarian","JAMES BABB","7,489","0","0","","","","","","","","",""
"2016 Presidential Election","LAWRENCE","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","17,275","0","0","","","","","","","","",""
"2016 Presidential Election","LAWRENCE","Auditor General","Statewide","Republican","JOHN BROWN","20,210","0","0","","","","","","","","",""
"2016 Presidential Election","LAWRENCE","Auditor General","Statewide","Green","JOHN J SWEENEY","1,147","0","0","","","","","","","","",""
"2016 Presidential Election","LAWRENCE","Auditor General","Statewide","Libertarian","ROY A MINET","1,026","0","0","","","","","","","","",""
"2016 Presidential Election","LAWRENCE","State Treasurer","Statewide","Democratic","JOE TORSELLA","17,793","0","0","","","","","","","","",""
"2016 Presidential Election","LAWRENCE","State Treasurer","Statewide","Republican","OTTO VOIT","19,520","0","0","","","","","","","","",""
"2016 Presidential Election","LAWRENCE","State Treasurer","Statewide","Green","KRISTIN COMBS","1,242","0","0","","","","","","","","",""
"2016 Presidential Election","LAWRENCE","State Treasurer","Statewide","Libertarian","JAMES BABB","1,071","0","0","","","","","","","","",""
"2016 Presidential Election","LEBANON","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","21,268","0","0","","","","","","","","",""
"2016 Presidential Election","LEBANON","Auditor General","Statewide","Republican","JOHN BROWN","35,899","0","0","","","","","","","","",""
"2016 Presidential Election","LEBANON","Auditor General","Statewide","Green","JOHN J SWEENEY","1,624","0","0","","","","","","","","",""
"2016 Presidential Election","LEBANON","Auditor General","Statewide","Libertarian","ROY A MINET","1,688","0","0","","","","","","","","",""
"2016 Presidential Election","LEBANON","State Treasurer","Statewide","Democratic","JOE TORSELLA","19,754","0","0","","","","","","","","",""
"2016 Presidential Election","LEBANON","State Treasurer","Statewide","Republican","OTTO VOIT","36,577","0","0","","","","","","","","",""
"2016 Presidential Election","LEBANON","State Treasurer","Statewide","Green","KRISTIN COMBS","1,947","0","0","","","","","","","","",""
"2016 Presidential Election","LEBANON","State Treasurer","Statewide","Libertarian","JAMES BABB","1,822","0","0","","","","","","","","",""
"2016 Presidential Election","LEHIGH","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","75,610","0","0","","","","","","","","",""
"2016 Presidential Election","LEHIGH","Auditor General","Statewide","Republican","JOHN BROWN","70,138","0","0","","","","","","","","",""
"2016 Presidential Election","LEHIGH","Auditor General","Statewide","Green","JOHN J SWEENEY","4,891","0","0","","","","","","","","",""
"2016 Presidential Election","LEHIGH","Auditor General","Statewide","Libertarian","ROY A MINET","4,430","0","0","","","","","","","","",""
"2016 Presidential Election","LEHIGH","State Treasurer","Statewide","Democratic","JOE TORSELLA","80,181","0","0","","","","","","","","",""
"2016 Presidential Election","LEHIGH","State Treasurer","Statewide","Republican","OTTO VOIT","65,611","0","0","","","","","","","","",""
"2016 Presidential Election","LEHIGH","State Treasurer","Statewide","Green","KRISTIN COMBS","4,885","0","0","","","","","","","","",""
"2016 Presidential Election","LEHIGH","State Treasurer","Statewide","Libertarian","JAMES BABB","4,401","0","0","","","","","","","","",""
"2016 Presidential Election","LUZERNE","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","61,418","0","0","","","","","","","","",""
"2016 Presidential Election","LUZERNE","Auditor General","Statewide","Republican","JOHN BROWN","57,038","0","0","","","","","","","","",""
"2016 Presidential Election","LUZERNE","Auditor General","Statewide","Green","JOHN J SWEENEY","4,917","0","0","","","","","","","","",""
"2016 Presidential Election","LUZERNE","Auditor General","Statewide","Libertarian","ROY A MINET","3,545","0","0","","","","","","","","",""
"2016 Presidential Election","LUZERNE","State Treasurer","Statewide","Democratic","JOE TORSELLA","63,150","0","0","","","","","","","","",""
"2016 Presidential Election","LUZERNE","State Treasurer","Statewide","Republican","OTTO VOIT","55,191","0","0","","","","","","","","",""
"2016 Presidential Election","LUZERNE","State Treasurer","Statewide","Green","KRISTIN COMBS","4,865","0","0","","","","","","","","",""
"2016 Presidential Election","LUZERNE","State Treasurer","Statewide","Libertarian","JAMES BABB","3,472","0","0","","","","","","","","",""
"2016 Presidential Election","LYCOMING","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","15,396","0","0","","","","","","","","",""
"2016 Presidential Election","LYCOMING","Auditor General","Statewide","Republican","JOHN BROWN","31,764","0","0","","","","","","","","",""
"2016 Presidential Election","LYCOMING","Auditor General","Statewide","Green","JOHN J SWEENEY","1,390","0","0","","","","","","","","",""
"2016 Presidential Election","LYCOMING","Auditor General","Statewide","Libertarian","ROY A MINET","1,350","0","0","","","","","","","","",""
"2016 Presidential Election","LYCOMING","State Treasurer","Statewide","Democratic","JOE TORSELLA","15,974","0","0","","","","","","","","",""
"2016 Presidential Election","LYCOMING","State Treasurer","Statewide","Republican","OTTO VOIT","30,372","0","0","","","","","","","","",""
"2016 Presidential Election","LYCOMING","State Treasurer","Statewide","Green","KRISTIN COMBS","1,859","0","0","","","","","","","","",""
"2016 Presidential Election","LYCOMING","State Treasurer","Statewide","Libertarian","JAMES BABB","1,578","0","0","","","","","","","","",""
"2016 Presidential Election","McKEAN","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","3,814","0","0","","","","","","","","",""
"2016 Presidential Election","McKEAN","Auditor General","Statewide","Republican","JOHN BROWN","10,904","0","0","","","","","","","","",""
"2016 Presidential Election","McKEAN","Auditor General","Statewide","Green","JOHN J SWEENEY","588","0","0","","","","","","","","",""
"2016 Presidential Election","McKEAN","Auditor General","Statewide","Libertarian","ROY A MINET","437","0","0","","","","","","","","",""
"2016 Presidential Election","McKEAN","State Treasurer","Statewide","Democratic","JOE TORSELLA","4,018","0","0","","","","","","","","",""
"2016 Presidential Election","McKEAN","State Treasurer","Statewide","Republican","OTTO VOIT","10,582","0","0","","","","","","","","",""
"2016 Presidential Election","McKEAN","State Treasurer","Statewide","Green","KRISTIN COMBS","721","0","0","","","","","","","","",""
"2016 Presidential Election","McKEAN","State Treasurer","Statewide","Libertarian","JAMES BABB","400","0","0","","","","","","","","",""
"2016 Presidential Election","MERCER","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","19,721","0","0","","","","","","","","",""
"2016 Presidential Election","MERCER","Auditor General","Statewide","Republican","JOHN BROWN","27,844","0","0","","","","","","","","",""
"2016 Presidential Election","MERCER","Auditor General","Statewide","Green","JOHN J SWEENEY","1,749","0","0","","","","","","","","",""
"2016 Presidential Election","MERCER","Auditor General","Statewide","Libertarian","ROY A MINET","1,427","0","0","","","","","","","","",""
"2016 Presidential Election","MERCER","State Treasurer","Statewide","Democratic","JOE TORSELLA","19,875","0","0","","","","","","","","",""
"2016 Presidential Election","MERCER","State Treasurer","Statewide","Republican","OTTO VOIT","27,561","0","0","","","","","","","","",""
"2016 Presidential Election","MERCER","State Treasurer","Statewide","Green","KRISTIN COMBS","1,777","0","0","","","","","","","","",""
"2016 Presidential Election","MERCER","State Treasurer","Statewide","Libertarian","JAMES BABB","1,394","0","0","","","","","","","","",""
"2016 Presidential Election","MIFFLIN","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","4,521","0","0","","","","","","","","",""
"2016 Presidential Election","MIFFLIN","Auditor General","Statewide","Republican","JOHN BROWN","12,155","0","0","","","","","","","","",""
"2016 Presidential Election","MIFFLIN","Auditor General","Statewide","Green","JOHN J SWEENEY","589","0","0","","","","","","","","",""
"2016 Presidential Election","MIFFLIN","Auditor General","Statewide","Libertarian","ROY A MINET","522","0","0","","","","","","","","",""
"2016 Presidential Election","MIFFLIN","State Treasurer","Statewide","Democratic","JOE TORSELLA","4,471","0","0","","","","","","","","",""
"2016 Presidential Election","MIFFLIN","State Treasurer","Statewide","Republican","OTTO VOIT","12,081","0","0","","","","","","","","",""
"2016 Presidential Election","MIFFLIN","State Treasurer","Statewide","Green","KRISTIN COMBS","626","0","0","","","","","","","","",""
"2016 Presidential Election","MIFFLIN","State Treasurer","Statewide","Libertarian","JAMES BABB","541","0","0","","","","","","","","",""
"2016 Presidential Election","MONROE","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","32,084","0","0","","","","","","","","",""
"2016 Presidential Election","MONROE","Auditor General","Statewide","Republican","JOHN BROWN","30,050","0","0","","","","","","","","",""
"2016 Presidential Election","MONROE","Auditor General","Statewide","Green","JOHN J SWEENEY","1,459","0","0","","","","","","","","",""
"2016 Presidential Election","MONROE","Auditor General","Statewide","Libertarian","ROY A MINET","1,059","0","0","","","","","","","","",""
"2016 Presidential Election","MONROE","State Treasurer","Statewide","Democratic","JOE TORSELLA","34,250","0","0","","","","","","","","",""
"2016 Presidential Election","MONROE","State Treasurer","Statewide","Republican","OTTO VOIT","27,889","0","0","","","","","","","","",""
"2016 Presidential Election","MONROE","State Treasurer","Statewide","Green","KRISTIN COMBS","1,425","0","0","","","","","","","","",""
"2016 Presidential Election","MONROE","State Treasurer","Statewide","Libertarian","JAMES BABB","1,092","0","0","","","","","","","","",""
"2016 Presidential Election","MONTGOMERY","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","229,623","0","0","","","","","","","","",""
"2016 Presidential Election","MONTGOMERY","Auditor General","Statewide","Republican","JOHN BROWN","183,244","0","0","","","","","","","","",""
"2016 Presidential Election","MONTGOMERY","Auditor General","Statewide","Green","JOHN J SWEENEY","4,636","0","0","","","","","","","","",""
"2016 Presidential Election","MONTGOMERY","Auditor General","Statewide","Libertarian","ROY A MINET","4,826","0","0","","","","","","","","",""
"2016 Presidential Election","MONTGOMERY","State Treasurer","Statewide","Democratic","JOE TORSELLA","244,045","0","0","","","","","","","","",""
"2016 Presidential Election","MONTGOMERY","State Treasurer","Statewide","Republican","OTTO VOIT","170,720","0","0","","","","","","","","",""
"2016 Presidential Election","MONTGOMERY","State Treasurer","Statewide","Green","KRISTIN COMBS","4,277","0","0","","","","","","","","",""
"2016 Presidential Election","MONTGOMERY","State Treasurer","Statewide","Libertarian","JAMES BABB","4,623","0","0","","","","","","","","",""
"2016 Presidential Election","MONTOUR","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","3,022","0","0","","","","","","","","",""
"2016 Presidential Election","MONTOUR","Auditor General","Statewide","Republican","JOHN BROWN","4,658","0","0","","","","","","","","",""
"2016 Presidential Election","MONTOUR","Auditor General","Statewide","Green","JOHN J SWEENEY","361","0","0","","","","","","","","",""
"2016 Presidential Election","MONTOUR","Auditor General","Statewide","Libertarian","ROY A MINET","286","0","0","","","","","","","","",""
"2016 Presidential Election","MONTOUR","State Treasurer","Statewide","Democratic","JOE TORSELLA","3,308","0","0","","","","","","","","",""
"2016 Presidential Election","MONTOUR","State Treasurer","Statewide","Republican","OTTO VOIT","4,315","0","0","","","","","","","","",""
"2016 Presidential Election","MONTOUR","State Treasurer","Statewide","Green","KRISTIN COMBS","415","0","0","","","","","","","","",""
"2016 Presidential Election","MONTOUR","State Treasurer","Statewide","Libertarian","JAMES BABB","285","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHAMPTON","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","62,221","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHAMPTON","Auditor General","Statewide","Republican","JOHN BROWN","67,505","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHAMPTON","Auditor General","Statewide","Green","JOHN J SWEENEY","2,357","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHAMPTON","Auditor General","Statewide","Libertarian","ROY A MINET","2,448","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHAMPTON","State Treasurer","Statewide","Democratic","JOE TORSELLA","66,441","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHAMPTON","State Treasurer","Statewide","Republican","OTTO VOIT","62,937","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHAMPTON","State Treasurer","Statewide","Green","KRISTIN COMBS","2,166","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHAMPTON","State Treasurer","Statewide","Libertarian","JAMES BABB","16","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHUMBERLAND","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","11,679","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHUMBERLAND","Auditor General","Statewide","Republican","JOHN BROWN","20,138","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHUMBERLAND","Auditor General","Statewide","Green","JOHN J SWEENEY","2,085","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHUMBERLAND","Auditor General","Statewide","Libertarian","ROY A MINET","964","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHUMBERLAND","State Treasurer","Statewide","Democratic","JOE TORSELLA","12,613","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHUMBERLAND","State Treasurer","Statewide","Republican","OTTO VOIT","18,933","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHUMBERLAND","State Treasurer","Statewide","Green","KRISTIN COMBS","2,053","0","0","","","","","","","","",""
"2016 Presidential Election","NORTHUMBERLAND","State Treasurer","Statewide","Libertarian","JAMES BABB","1,094","0","0","","","","","","","","",""
"2016 Presidential Election","PERRY","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","6,329","0","0","","","","","","","","",""
"2016 Presidential Election","PERRY","Auditor General","Statewide","Republican","JOHN BROWN","13,154","0","0","","","","","","","","",""
"2016 Presidential Election","PERRY","Auditor General","Statewide","Green","JOHN J SWEENEY","627","0","0","","","","","","","","",""
"2016 Presidential Election","PERRY","Auditor General","Statewide","Libertarian","ROY A MINET","688","0","0","","","","","","","","",""
"2016 Presidential Election","PERRY","State Treasurer","Statewide","Democratic","JOE TORSELLA","5,452","0","0","","","","","","","","",""
"2016 Presidential Election","PERRY","State Treasurer","Statewide","Republican","OTTO VOIT","13,665","0","0","","","","","","","","",""
"2016 Presidential Election","PERRY","State Treasurer","Statewide","Green","KRISTIN COMBS","785","0","0","","","","","","","","",""
"2016 Presidential Election","PERRY","State Treasurer","Statewide","Libertarian","JAMES BABB","755","0","0","","","","","","","","",""
"2016 Presidential Election","PHILADELPHIA","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","545,850","0","0","","","","","","","","",""
"2016 Presidential Election","PHILADELPHIA","Auditor General","Statewide","Republican","JOHN BROWN","103,584","0","0","","","","","","","","",""
"2016 Presidential Election","PHILADELPHIA","Auditor General","Statewide","Green","JOHN J SWEENEY","12,610","0","0","","","","","","","","",""
"2016 Presidential Election","PHILADELPHIA","Auditor General","Statewide","Libertarian","ROY A MINET","5,028","0","0","","","","","","","","",""
"2016 Presidential Election","PHILADELPHIA","State Treasurer","Statewide","Democratic","JOE TORSELLA","558,952","0","0","","","","","","","","",""
"2016 Presidential Election","PHILADELPHIA","State Treasurer","Statewide","Republican","OTTO VOIT","93,425","0","0","","","","","","","","",""
"2016 Presidential Election","PHILADELPHIA","State Treasurer","Statewide","Green","KRISTIN COMBS","11,586","0","0","","","","","","","","",""
"2016 Presidential Election","PHILADELPHIA","State Treasurer","Statewide","Libertarian","JAMES BABB","5,011","0","0","","","","","","","","",""
"2016 Presidential Election","PIKE","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","8,812","0","0","","","","","","","","",""
"2016 Presidential Election","PIKE","Auditor General","Statewide","Republican","JOHN BROWN","14,674","0","0","","","","","","","","",""
"2016 Presidential Election","PIKE","Auditor General","Statewide","Green","JOHN J SWEENEY","971","0","0","","","","","","","","",""
"2016 Presidential Election","PIKE","Auditor General","Statewide","Libertarian","ROY A MINET","688","0","0","","","","","","","","",""
"2016 Presidential Election","PIKE","State Treasurer","Statewide","Democratic","JOE TORSELLA","9,154","0","0","","","","","","","","",""
"2016 Presidential Election","PIKE","State Treasurer","Statewide","Republican","OTTO VOIT","14,317","0","0","","","","","","","","",""
"2016 Presidential Election","PIKE","State Treasurer","Statewide","Green","KRISTIN COMBS","939","0","0","","","","","","","","",""
"2016 Presidential Election","PIKE","State Treasurer","Statewide","Libertarian","JAMES BABB","715","0","0","","","","","","","","",""
"2016 Presidential Election","POTTER","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","1,361","0","0","","","","","","","","",""
"2016 Presidential Election","POTTER","Auditor General","Statewide","Republican","JOHN BROWN","5,753","0","0","","","","","","","","",""
"2016 Presidential Election","POTTER","Auditor General","Statewide","Green","JOHN J SWEENEY","228","0","0","","","","","","","","",""
"2016 Presidential Election","POTTER","Auditor General","Statewide","Libertarian","ROY A MINET","190","0","0","","","","","","","","",""
"2016 Presidential Election","POTTER","State Treasurer","Statewide","Democratic","JOE TORSELLA","1,435","0","0","","","","","","","","",""
"2016 Presidential Election","POTTER","State Treasurer","Statewide","Republican","OTTO VOIT","5,603","0","0","","","","","","","","",""
"2016 Presidential Election","POTTER","State Treasurer","Statewide","Green","KRISTIN COMBS","295","0","0","","","","","","","","",""
"2016 Presidential Election","POTTER","State Treasurer","Statewide","Libertarian","JAMES BABB","202","0","0","","","","","","","","",""
"2016 Presidential Election","SCHUYLKILL","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","21,102","0","0","","","","","","","","",""
"2016 Presidential Election","SCHUYLKILL","Auditor General","Statewide","Republican","JOHN BROWN","35,372","0","0","","","","","","","","",""
"2016 Presidential Election","SCHUYLKILL","Auditor General","Statewide","Green","JOHN J SWEENEY","2,497","0","0","","","","","","","","",""
"2016 Presidential Election","SCHUYLKILL","Auditor General","Statewide","Libertarian","ROY A MINET","1,926","0","0","","","","","","","","",""
"2016 Presidential Election","SCHUYLKILL","State Treasurer","Statewide","Democratic","JOE TORSELLA","23,127","0","0","","","","","","","","",""
"2016 Presidential Election","SCHUYLKILL","State Treasurer","Statewide","Republican","OTTO VOIT","32,796","0","0","","","","","","","","",""
"2016 Presidential Election","SCHUYLKILL","State Treasurer","Statewide","Green","KRISTIN COMBS","2,838","0","0","","","","","","","","",""
"2016 Presidential Election","SCHUYLKILL","State Treasurer","Statewide","Libertarian","JAMES BABB","2,022","0","0","","","","","","","","",""
"2016 Presidential Election","SNYDER","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","4,232","0","0","","","","","","","","",""
"2016 Presidential Election","SNYDER","Auditor General","Statewide","Republican","JOHN BROWN","10,397","0","0","","","","","","","","",""
"2016 Presidential Election","SNYDER","Auditor General","Statewide","Green","JOHN J SWEENEY","662","0","0","","","","","","","","",""
"2016 Presidential Election","SNYDER","Auditor General","Statewide","Libertarian","ROY A MINET","528","0","0","","","","","","","","",""
"2016 Presidential Election","SNYDER","State Treasurer","Statewide","Democratic","JOE TORSELLA","4,615","0","0","","","","","","","","",""
"2016 Presidential Election","SNYDER","State Treasurer","Statewide","Republican","OTTO VOIT","9,876","0","0","","","","","","","","",""
"2016 Presidential Election","SNYDER","State Treasurer","Statewide","Green","KRISTIN COMBS","716","0","0","","","","","","","","",""
"2016 Presidential Election","SNYDER","State Treasurer","Statewide","Libertarian","JAMES BABB","588","0","0","","","","","","","","",""
"2016 Presidential Election","SOMERSET","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","10,929","0","0","","","","","","","","",""
"2016 Presidential Election","SOMERSET","Auditor General","Statewide","Republican","JOHN BROWN","22,524","0","0","","","","","","","","",""
"2016 Presidential Election","SOMERSET","Auditor General","Statewide","Green","JOHN J SWEENEY","997","0","0","","","","","","","","",""
"2016 Presidential Election","SOMERSET","Auditor General","Statewide","Libertarian","ROY A MINET","763","0","0","","","","","","","","",""
"2016 Presidential Election","SOMERSET","State Treasurer","Statewide","Democratic","JOE TORSELLA","10,793","0","0","","","","","","","","",""
"2016 Presidential Election","SOMERSET","State Treasurer","Statewide","Republican","OTTO VOIT","22,119","0","0","","","","","","","","",""
